event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-EAR-0011,Radical Assembly Schism in Tsardom & Russian Empire,1529,early_modern,revolution,Northern Eurasia,Tsardom & Russian Empire,CHR-EAR-0011,1233.6,0.722,0.614,0.2982,0.724,42,0.572,31,34.2,0.3237,76.2,21.1,0.4192,0.4244,0.3166,0,0.2772,0.0938,0.2224,-0.3306,0.4089,0.7317,0.767726,RMD,BRACKET_HIGH,true,false,0.43058199999999996,0.39125499999999996,0.5612600000000001,,0.3993,false
EVT-EAR-0012,Printing & Communications Diffusion in Dutch Republic,1737,early_modern,technological,Northwestern Europe,Dutch Republic,CHR-EAR-0012,1906.4,0.594,0.863,0.4355,0.606,50.2,0.554,29.6,38.4,0.3338,78.7,9.7,0.3645,0.3512,0.3844,0.4523,0.5978,0.4982,0.4568,0.147,0.3523,0.599,0.797816,RMD,BRACKET_HIGH,true,false,0.2848467,0.38564008000000005,0.44675208,,0.2796,false
EVT-EAR-0013,Radical Assembly Schism in British Empire (Early),1792,early_modern,revolution,British Isles / Global,British Empire (Early),CHR-EAR-0013,1291.8,0.477,0.127,0.5328,0.567,32,0.4435,30.8,33.8,0.3191,19.9,16.2,0.2975,0.4328,0.2897,0,0.2751,0.4458,0.2887,0.013,0.5048,0.5689,0.680807,RMD,BRACKET_MEDIUM,false,false,0.5078232,0.58464939,0.72063,,0.4028,false
EVT-EAR-0014,Palatial Collapse of Tokugawa Shogunate,1736,early_modern,collapse,Japan,Tokugawa Shogunate,CHR-EAR-0014,1222.1,0.651,0.628,0.3123,0.667,49.6,0.5815,37.6,37,0.4115,68.5,17.9,0.3954,0.5133,0.4152,0.1912,0.2571,0.1648,0.3083,-0.3485,0.8147,0.8261,0.576669,CMN,BRACKET_BASE,false,true,0.69009154,0.49359728,0.8884759999999999,,0.3558,false
EVT-EAR-0015,Maritime Hegemony Clash in Portuguese Empire,1507,early_modern,war,Atlantic / Indian Ocean,Portuguese Empire,CHR-EAR-0015,2121.9,0.727,0.547,0.546,0.584,23.5,0.4095,41.4,42.4,0.4849,46.7,8.4,0.3202,0.4873,0.44,0.2346,0.4094,0.4019,0.3946,-0.0854,0.565,0.6013,0.744565,RMD,BRACKET_HIGH,true,false,0.39298828,0.38435642,0.49951998000000003,,0.3619,false
EVT-EAR-0016,Strategic Siege of British Empire (Early),1732,early_modern,war,British Isles / Global,British Empire (Early),CHR-EAR-0016,1071.7,0.461,0.827,0.2708,0.325,40.7,0.366,34.2,41.4,0.4013,79.9,11.9,0.3766,0.3211,0.2493,0,0.1395,0.4551,0.233,0.134,0.4747,0.6653,0.653045,RMD,BRACKET_MEDIUM,false,true,0.778348,0.5750000000000001,0.6884999999999999,,0.4051,true
EVT-EAR-0017,Provincial Autonomy Insurgency against Ming & Qing Dynasties,1606,early_modern,revolution,East Asia,Ming & Qing Dynasties,CHR-EAR-0017,2202.1,0.625,0.529,0.6027,0.243,37.7,0.31,37.1,42.3,0.438,18.6,10.3,0.2631,0.5032,0.3866,0.1688,0.4272,0.4039,0.3779,-0.0993,0.4604,0.5961,0.494089,CMN,BRACKET_BASE,false,true,0.5904574,0.55678337,0.7540929000000001,,0.3902,false
EVT-EAR-0018,Institutional Dissolution of Polish-Lithuanian Commonwealth,1603,early_modern,collapse,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0018,2172.7,0.425,0.835,0.5633,0.206,51.1,0.3585,35.7,39.1,0.4037,78.7,22.8,0.43,0.5619,0.4677,0.0898,0.1392,0.2483,0.3014,-0.3136,0.4574,0.7149,0.679802,RMD,BRACKET_MEDIUM,false,true,0.5800000000000001,0.606625,0.945875,,0.3988,true
EVT-EAR-0019,Synod Monotheistic Mandate in Spanish Empire,1616,early_modern,religious,Iberia / Americas,Spanish Empire,CHR-EAR-0019,2326.4,0.739,0.262,0.6807,0.767,45.1,0.609,37.3,33.5,0.3873,94.7,12.9,0.3939,0.4745,0.544,0.3486,0.3997,0.4612,0.4456,-0.0133,0.2072,0.4374,0.662886,RMD,BRACKET_MEDIUM,false,true,0.4909845,0.55921164,0.6645088,,0.3225,true
EVT-EAR-0020,Epidemic Fever Outbreak across British Empire (Early),1636,early_modern,pandemic,British Isles / Global,British Empire (Early),CHR-EAR-0020,2217.4,0.481,0.819,0.5629,0.366,39.7,0.3815,34.7,36.6,0.3779,79.4,9.9,0.3661,0.5132,0.4492,0.0876,0.2645,0.4947,0.3618,-0.0185,0.7022,0.6172,0.601716,CMN,BRACKET_BASE,false,true,0.7465713399999999,0.581213,0.74904628,,0.4061,false
EVT-EAR-0021,Agrarian Insurgency in Mughal Empire,1582,early_modern,revolution,South Asia,Mughal Empire,CHR-EAR-0021,2160.9,0.631,0.86,0.491,0.353,17.8,0.2655,41.1,36.8,0.448,44.5,17.9,0.3642,0.4699,0.3445,0,0.1803,0.6156,0.3221,0.1457,0.7307,0.7107,0.469481,CMN,BRACKET_BASE,false,true,0.56219352,0.43334592,0.46624986,,0.3976,false
EVT-EAR-0022,Urban Quarantine Emergency in Kingdom of France (Bourbon),1515,early_modern,pandemic,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0022,2354.7,0.681,0.457,0.6469,0.658,44.7,0.5525,33.8,42.8,0.4054,52.3,17.9,0.3759,0.5169,0.4832,0.1541,0.3429,0.2045,0.3403,-0.3124,0.7448,0.7442,0.564892,CMN,BRACKET_BASE,false,true,0.65569056,0.56037936,0.89613568,,0.3709,false
EVT-EAR-0023,Guild Monopoly Reform in British Empire (Early),1548,early_modern,economic,British Isles / Global,British Empire (Early),CHR-EAR-0023,1876.8,0.44,0.312,0.6394,0.393,20,0.2965,31.1,42.9,0.3769,58.7,8.6,0.3378,0.3711,0.3061,0.1699,0.2366,0.5576,0.3283,0.1865,0.2572,0.5981,0.836501,RMD,BRACKET_HIGH,true,false,0.35250844,0.39374064,0.376145,,0.3891,false
EVT-EAR-0024,Frontier Fragmentation of Kingdom of France (Bourbon),1580,early_modern,collapse,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0024,2319.2,0.663,0.174,0.728,0.48,25.1,0.3655,29.1,35.4,0.3104,53.4,20.3,0.3894,0.5968,0.5103,0.1551,0.1785,0.1853,0.3252,-0.4115,0.4232,0.7474,0.542813,CMN,BRACKET_BASE,false,true,0.73234665,0.5904874999999999,0.9170538599999999,,0.3708,false
EVT-EAR-0025,Epidemic Fever Outbreak across Portuguese Empire,1644,early_modern,pandemic,Atlantic / Indian Ocean,Portuguese Empire,CHR-EAR-0025,1356.1,0.77,0.344,0.3964,0.292,27,0.281,41.6,35.6,0.4462,68.3,20.7,0.4092,0.4163,0.3675,0,0.185,0.312,0.2562,-0.1043,0.7528,0.706,0.58624,CMN,BRACKET_BASE,false,true,0.75962655,0.5766249999999999,0.833,,0.4061,false
EVT-EAR-0026,Epidemic Fever Outbreak across Kingdom of France (Bourbon),1570,early_modern,pandemic,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0026,1926.9,0.515,0.809,0.4807,0.735,36.4,0.5495,39.1,32.5,0.4007,50.8,10.3,0.3358,0.5292,0.4534,0.0635,0.2328,0.2292,0.3016,-0.3,0.9466,0.814,0.398434,CMN,BRACKET_BASE,false,true,0.8966529400000001,0.57296144,0.87858284,,0.3981,false
EVT-EAR-0027,Mercantile Tariff Overhaul across British Empire (Early),1714,early_modern,economic,British Isles / Global,British Empire (Early),CHR-EAR-0027,2184.8,0.605,0.772,0.5314,0.252,16.2,0.207,31.8,39.3,0.3629,83.1,12,0.3799,0.3832,0.3603,0.0889,0.242,0.2831,0.2715,-0.1001,0.3385,0.6035,0.524365,CMN,BRACKET_BASE,false,true,0.6943376699999999,0.5432347200000001,0.72470616,,0.376,false
EVT-EAR-0028,Sanitation & Medical Breakthrough in Polish-Lithuanian Commonwealth,1734,early_modern,technological,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0028,909.9,0.676,0.167,0.3626,0.317,32.3,0.32,41,32.6,0.4218,65.1,22.8,0.4163,0.2931,0.3258,0.4371,0.5582,0.4463,0.4121,0.1532,0.4524,0.6602,0.574807,CMN,BRACKET_BASE,false,true,0.6579602999999999,0.53637007,0.72089003,,0.2824,false
EVT-EAR-0029,Astronomical Standardization by Kingdom of France (Bourbon),1776,early_modern,technological,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0029,2390.3,0.772,0.55,0.6009,0.566,15.6,0.361,29.8,42.9,0.3629,21.1,11,0.2757,0.3544,0.3865,0.4316,0.5099,0.4957,0.4356,0.1413,0.2229,0.5633,0.614447,CMN,BRACKET_BASE,false,true,0.45572520000000005,0.454274,0.58793325,,0.2701,false
EVT-EAR-0030,Civic Restoration Revolt in Safavid Empire,1559,early_modern,revolution,Persia,Safavid Empire,CHR-EAR-0030,1576.4,0.503,0.147,0.5925,0.32,47.8,0.399,37.5,41.4,0.4369,44.2,14.6,0.3472,0.4704,0.3487,0.0998,0.2399,0.2065,0.2731,-0.2639,0.3762,0.6523,0.487898,CMN,BRACKET_BASE,false,true,0.56780724,0.39344448,0.5430865500000001,,0.3756,false
EVT-EAR-0031,Bureaucratic Consolidation of Spanish Empire,1600,early_modern,transformation,Iberia / Americas,Spanish Empire,CHR-EAR-0031,1684.6,0.53,0.641,0.4641,0.704,23.3,0.4685,35.6,32.6,0.3636,91.6,21.6,0.435,0.3457,0.3832,0.2395,0.3595,0.6585,0.3973,0.3128,0.3582,0.694,0.564596,CMN,BRACKET_BASE,false,true,0.53793639,0.38508969,0.36482799000000005,,0.3763,false
EVT-EAR-0032,Coalition Defense of Polish-Lithuanian Commonwealth,1703,early_modern,war,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0032,1440.4,0.542,0.118,0.5544,0.393,44.8,0.4205,35.4,42.7,0.422,76.1,23.6,0.4316,0.5132,0.4584,0.2882,0.4119,0.6324,0.4608,0.1192,0.4775,0.6042,0.520784,CMN,BRACKET_BASE,false,true,0.54510492,0.38905152,0.41605746,,0.3857,false
EVT-EAR-0033,Grain Market Price Shock across Safavid Empire,1643,early_modern,economic,Persia,Safavid Empire,CHR-EAR-0033,902.7,0.712,0.233,0.3301,0.581,43.5,0.508,33.4,38.1,0.3729,45.7,13.2,0.3427,0.4624,0.373,0.0935,0.1716,0.6373,0.3476,0.1749,0.447,0.6545,0.593342,CMN,BRACKET_BASE,false,true,0.748375,0.621625,0.72325,,0.3987,false
EVT-EAR-0034,Systemic Governance Breakdown in Tsardom & Russian Empire,1528,early_modern,collapse,Northern Eurasia,Tsardom & Russian Empire,CHR-EAR-0034,1902,0.58,0.203,0.6366,0.313,29.1,0.302,42,38,0.4649,20.6,19.6,0.317,0.5798,0.4803,0.162,0.2614,0.1821,0.3331,-0.3977,0.6262,0.7908,0.44431,CMN,BRACKET_BASE,false,true,0.74749437,0.585375,1,,0.3725,false
EVT-EAR-0035,Treaty System Implementation across Polish-Lithuanian Commonwealth,1550,early_modern,transformation,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0035,901.9,0.701,0.448,0.2687,0.795,53.6,0.6655,40.1,36.6,0.4361,79.9,16.2,0.3981,0.392,0.4705,0.3684,0.5944,0.5722,0.4795,0.1802,0.3019,0.5972,0.625085,CMN,BRACKET_BASE,false,true,0.55282526,0.5566249999999999,0.593125,,0.3253,false
EVT-EAR-0036,Fiscal Modernization in Ming & Qing Dynasties,1695,early_modern,transformation,East Asia,Ming & Qing Dynasties,CHR-EAR-0036,906.7,0.655,0.521,0.2618,0.237,22.5,0.231,31.4,39.7,0.361,48.3,10.1,0.3312,0.1878,0.2261,0.1284,0.2976,0.5019,0.2684,0.3141,0.1629,0.7123,0.696368,RMD,BRACKET_MEDIUM,false,false,0.6350163200000001,0.47567175999999994,0.4639362,,0.3563,false
EVT-EAR-0037,Popular Uprising of Polish-Lithuanian Commonwealth,1651,early_modern,revolution,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0037,1737.8,0.751,0.864,0.3446,0.477,44.1,0.459,32.1,37.6,0.3559,47,23.1,0.3942,0.4458,0.3162,0.1057,0.2461,0.5691,0.3366,0.1233,0.3582,0.6122,0.410075,CMN,BRACKET_BASE,false,true,0.75373786,0.57868072,0.64819946,,0.4047,false
EVT-EAR-0038,Monastic Network Expansion of Tokugawa Shogunate,1640,early_modern,religious,Japan,Tokugawa Shogunate,CHR-EAR-0038,1710.7,0.576,0.195,0.5908,0.468,27,0.369,38.1,40.2,0.4361,44,15.7,0.3524,0.4629,0.4499,0.2913,0.4036,0.3567,0.3929,-0.1062,0.447,0.5897,0.654724,RMD,BRACKET_MEDIUM,false,true,0.60578175,0.4597038600000001,0.6996844400000001,,0.3145,false
EVT-EAR-0039,Military Coup dՃtat in Kingdom of France (Bourbon),1797,early_modern,revolution,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0039,1621.8,0.424,0.482,0.5274,0.735,13,0.4325,29.2,33,0.2971,75.7,23.5,0.4307,0.5063,0.3809,0.1782,0.2857,0.6368,0.3976,0.1305,0.6497,0.6743,0.673422,RMD,BRACKET_MEDIUM,false,true,0.55543728,0.57107748,0.6800024,,0.404,false
EVT-EAR-0040,Imperial Unification of Polish-Lithuanian Commonwealth,1668,early_modern,transformation,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0040,2306.2,0.698,0.538,0.605,0.383,26.5,0.324,28.2,40.5,0.3313,23,18.1,0.3175,0.2943,0.3514,0.2831,0.4139,0.4622,0.361,0.1679,0.372,0.6246,0.530482,CMN,BRACKET_BASE,false,true,0.51993868,0.37354185,0.37706839999999997,,0.3086,false
EVT-EAR-0041,Astronomical Standardization by Polish-Lithuanian Commonwealth,1620,early_modern,technological,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0041,2122.4,0.437,0.148,0.7529,0.468,42.6,0.447,35.8,34.2,0.3754,53.1,21.9,0.397,0.4472,0.4723,0.5818,0.7057,0.7111,0.5836,0.2639,0.2552,0.6,0.592888,CMN,BRACKET_BASE,false,true,0.55663578,0.558875,0.6633749999999999,,0.3027,false
EVT-EAR-0042,Decentralization Wave across Ming & Qing Dynasties,1519,early_modern,collapse,East Asia,Ming & Qing Dynasties,CHR-EAR-0042,1304,0.522,0.538,0.3992,0.612,35.4,0.483,33.9,32,0.3417,38.5,10.2,0.3152,0.534,0.4826,0.1035,0.1744,0.1634,0.2916,-0.3706,0.7481,0.8336,0.531262,CMN,BRACKET_BASE,false,true,0.6348,0.41553664,0.61716615,,0.3744,false
EVT-EAR-0043,Canal Infrastructure Boom in Tsardom & Russian Empire,1714,early_modern,economic,Northern Eurasia,Tsardom & Russian Empire,CHR-EAR-0043,2260.8,0.747,0.812,0.4964,0.276,35,0.313,32.2,40.5,0.3744,19.8,16,0.2961,0.365,0.2844,0.1293,0.2918,0.1797,0.25,-0.1853,0.2637,0.6184,0.375963,CMN,BRACKET_BASE,false,true,0.7663331999999999,0.52633308,0.7269219100000001,,0.336,true
EVT-EAR-0044,Civic Restoration Revolt in British Empire (Early),1706,early_modern,revolution,British Isles / Global,British Empire (Early),CHR-EAR-0044,1167.9,0.745,0.595,0.28,0.703,22.5,0.464,36.1,37.5,0.3984,45.3,23.5,0.3935,0.3795,0.2708,0,0.1052,0.4363,0.2384,0.0568,0.6371,0.6486,0.426157,CMN,BRACKET_BASE,false,true,0.88507032,0.5843750000000001,0.7395,,0.4073,false
EVT-EAR-0045,Popular Uprising of Dutch Republic,1683,early_modern,revolution,Northwestern Europe,Dutch Republic,CHR-EAR-0045,1504.4,0.566,0.598,0.4197,0.396,20.3,0.2995,29.8,41.9,0.3569,74.5,15.2,0.388,0.416,0.3122,0,0.2257,0.2871,0.2482,-0.1289,0.5841,0.6842,0.486904,CMN,BRACKET_BASE,false,true,0.9281250000000001,0.572125,0.84175,,0.403,true
EVT-EAR-0046,Secular Legal Separation in Spanish Empire,1747,early_modern,religious,Iberia / Americas,Spanish Empire,CHR-EAR-0046,1720.9,0.444,0.309,0.5988,0.487,40.5,0.446,31.8,34.5,0.3341,19.4,10,0.2646,0.4344,0.4593,0.3092,0.4294,0.325,0.3915,-0.1094,0.4537,0.5957,0.750486,RMD,BRACKET_HIGH,true,false,0.40823099999999996,0.36825033,0.47907026999999996,,0.3019,false
EVT-EAR-0047,Urban Quarantine Emergency in Tokugawa Shogunate,1695,early_modern,pandemic,Japan,Tokugawa Shogunate,CHR-EAR-0047,1239.6,0.739,0.695,0.2703,0.689,44.4,0.5665,29.3,33.4,0.3006,72.8,19.4,0.4074,0.4654,0.428,0.1681,0.377,0.1091,0.3095,-0.3563,0.8496,0.8642,0.47657,CMN,BRACKET_BASE,false,true,0.66871403,0.3883116,0.60154736,,0.3703,false
EVT-EAR-0048,Debt Crisis Settlement of Tokugawa Shogunate,1503,early_modern,economic,Japan,Tokugawa Shogunate,CHR-EAR-0048,1644.4,0.719,0.213,0.5254,0.779,32.6,0.5525,32.5,37.7,0.3608,44.5,15.4,0.3517,0.4286,0.4073,0.2129,0.3233,0.2784,0.3301,-0.1502,0.4394,0.6052,0.692332,RMD,BRACKET_MEDIUM,false,false,0.49572658000000003,0.47120118,0.73377603,,0.3298,false
EVT-EAR-0049,Mercantile Tariff Overhaul across Tokugawa Shogunate,1719,early_modern,economic,Japan,Tokugawa Shogunate,CHR-EAR-0049,1988.5,0.596,0.471,0.5737,0.423,48.2,0.4525,32.8,34.8,0.3466,89.2,21.7,0.4336,0.5067,0.452,0.33,0.436,0.4538,0.4357,-0.0529,0.4493,0.565,0.557859,CMN,BRACKET_BASE,false,true,0.5188278,0.46586215000000003,0.68025771,,0.3282,false
EVT-EAR-0050,Mechanical Power Harnessing in British Empire (Early),1520,early_modern,technological,British Isles / Global,British Empire (Early),CHR-EAR-0050,2142.9,0.55,0.681,0.5644,0.685,53.3,0.609,37.4,33.3,0.3872,47.7,16.9,0.3643,0.4052,0.4514,0.5527,0.6172,0.7123,0.5478,0.3071,0.3039,0.6377,0.836842,RMD,BRACKET_HIGH,true,false,0.30025497,0.47158979,0.591405,,0.3121,false
EVT-EAR-0051,Epidemic Fever Outbreak across Tokugawa Shogunate,1726,early_modern,pandemic,Japan,Tokugawa Shogunate,CHR-EAR-0051,1937,0.544,0.753,0.4914,0.582,41.4,0.498,36.6,39.6,0.4164,22.6,8.5,0.2682,0.4913,0.4461,0.0216,0.2538,0.5031,0.3432,0.0118,0.7071,0.6023,0.389188,CMN,BRACKET_BASE,false,true,0.7579062400000001,0.61875,0.7866249999999999,,0.3928,false
EVT-EAR-0052,Civic Restoration Revolt in Safavid Empire,1738,early_modern,revolution,Persia,Safavid Empire,CHR-EAR-0052,1785.9,0.583,0.619,0.4809,0.342,24.1,0.2915,30,39.3,0.3435,37.8,20.5,0.3654,0.4618,0.3264,0.0665,0.269,0.3764,0.3,-0.0854,0.3772,0.603,0.519177,CMN,BRACKET_BASE,false,true,0.7777538399999999,0.578625,0.7921250000000001,,0.4023,true
EVT-EAR-0053,Pantheon Reformation of Kingdom of France (Bourbon),1703,early_modern,religious,Western Europe,Kingdom of France (Bourbon),CHR-EAR-0053,898,0.544,0.141,0.4069,0.692,33.6,0.514,33.5,34.9,0.3548,32.8,19.5,0.3501,0.4545,0.5276,0.3414,0.4301,0.3319,0.4171,-0.1226,0.4209,0.6101,0.792337,RMD,BRACKET_HIGH,true,false,0.44379722999999993,0.37999676,0.49179888,,0.3037,false
EVT-EAR-0054,Maritime Trade Hub Expansion in Spanish Empire,1616,early_modern,economic,Iberia / Americas,Spanish Empire,CHR-EAR-0054,1150.4,0.626,0.391,0.3724,0.227,19.1,0.209,28.3,41.2,0.3366,51.5,8.1,0.3258,0.339,0.2535,0.017,0.0682,0.4282,0.2212,0.0892,0.4153,0.6443,0.424264,CMN,BRACKET_BASE,false,true,0.70667507,0.49646591999999995,0.61243262,,0.4063,false
EVT-EAR-0055,Educational Charter of Tokugawa Shogunate,1658,early_modern,transformation,Japan,Tokugawa Shogunate,CHR-EAR-0055,2345.6,0.526,0.319,0.7325,0.739,23.1,0.485,39.6,35.3,0.4229,29,15.1,0.3192,0.416,0.4546,0.3726,0.5453,0.6915,0.496,0.2755,0.2096,0.5851,0.647539,RMD,BRACKET_MEDIUM,false,true,0.41404715,0.38198032,0.32837552000000003,,0.3436,false
EVT-EAR-0056,Navigational Instrument Reform in Polish-Lithuanian Commonwealth,1763,early_modern,technological,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0056,1158.4,0.489,0.267,0.4528,0.577,52.9,0.553,40.3,34.7,0.4268,38.8,9.6,0.3128,0.3804,0.4359,0.5009,0.6483,0.5089,0.4949,0.1285,0.4676,0.6014,0.603035,CMN,BRACKET_BASE,false,true,0.5186854399999999,0.3784534,0.46657746000000005,,0.2833,false
EVT-EAR-0057,Canal Infrastructure Boom in Ottoman Empire,1507,early_modern,economic,Southeast Europe / Near East,Ottoman Empire,CHR-EAR-0057,2172.9,0.536,0.401,0.6603,0.577,24.9,0.413,30.2,32.9,0.3072,76.6,20.4,0.416,0.4292,0.3693,0.1298,0.2269,0.2124,0.2735,-0.2168,0.6075,0.6919,0.568693,CMN,BRACKET_BASE,false,true,0.5689593,0.37984260000000003,0.53554505,,0.3532,false
EVT-EAR-0058,Temple Bureaucracy Reorganization of Polish-Lithuanian Commonwealth,1699,early_modern,religious,Eastern Europe,Polish-Lithuanian Commonwealth,CHR-EAR-0058,1710.2,0.434,0.65,0.4968,0.75,18.3,0.4665,33.2,38.1,0.3708,61.6,19,0.3933,0.4632,0.4914,0.3582,0.4257,0.3178,0.4113,-0.1454,0.4137,0.6118,0.697001,RMD,BRACKET_MEDIUM,false,false,0.5794163,0.48470111999999993,0.74533767,,0.2944,false
EVT-EAR-0059,Grain Market Price Shock across Ottoman Empire,1576,early_modern,economic,Southeast Europe / Near East,Ottoman Empire,CHR-EAR-0059,985.5,0.735,0.122,0.3779,0.762,20.5,0.4835,31,37.3,0.3423,33.4,15,0.329,0.3543,0.286,0.053,0.1823,0.4659,0.2683,0.1116,0.3568,0.5989,0.67419,RMD,BRACKET_MEDIUM,false,true,0.6251764,0.577,0.6725000000000001,,0.4032,true
