event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-BRO-0011,Harbor Incursion Sickness in Mycenaean Greece,-2318,bronze_and_iron_age,pandemic,Aegean,Mycenaean Greece,CHR-BRO-0011,499.6,0.482,0.84,0.3082,0.43,3.4,0.232,24.6,38.2,0.2787,7.4,4.4,0.1669,0.3092,0.2784,0,0.2037,0,0.1583,-0.3165,0.9033,0.9039,0.356639,CMN,BRACKET_BASE,false,true,1,0.54325,0.9075,,0.3707,true
EVT-BRO-0012,Respiratory Virulence Wave across Mycenaean Greece,-839,bronze_and_iron_age,pandemic,Aegean,Mycenaean Greece,CHR-BRO-0012,601,0.652,0.323,0.5191,0.207,5,0.1285,27.7,42.5,0.3379,6.6,6.7,0.1701,0.3433,0.3043,0,0.1323,0.3715,0.2303,0.0282,0.9269,0.7291,0.694848,RMD,BRACKET_MEDIUM,false,false,0.55522621,0.38639484,0.45693824,,0.4035,false
EVT-BRO-0013,Decentralization Wave across Sumer & Akkad,-2698,bronze_and_iron_age,collapse,Mesopotamia,Sumer & Akkad,CHR-BRO-0013,632.9,0.362,0.266,0.6568,0.44,1.7,0.2285,24.2,39.8,0.284,12.5,8.5,0.2253,0.4879,0.4022,0.0135,0.0486,0.2804,0.2465,-0.2075,0.488,0.6887,0.71142,RMD,BRACKET_HIGH,false,false,0.62570109,0.5317749900000001,0.81299931,,0.4104,false
EVT-BRO-0014,Temple Bureaucracy Reorganization of Indus Valley (Late),-3006,bronze_and_iron_age,religious,South Asia,Indus Valley (Late),CHR-BRO-0014,492.3,0.443,0.849,0.3096,0.648,4.2,0.345,27,47.6,0.361,1.9,6.9,0.081,0.3178,0.3311,0.2308,0.2926,0.222,0.2789,-0.0958,0.4409,0.6396,0.575036,CMN,BRACKET_BASE,false,true,0.72537684,0.51476906,0.71175959,,0.2809,true
EVT-BRO-0015,Fiscal Modernization in Western Zhou Dynasty,-1681,bronze_and_iron_age,transformation,East Asia,Western Zhou Dynasty,CHR-BRO-0015,424.7,0.577,0.76,0.2249,0.564,3.8,0.301,24.2,38.8,0.278,10.1,3.4,0.1844,0.1696,0.224,0.1019,0.2633,0.342,0.2202,0.1724,0.2329,0.6607,0.530073,CMN,BRACKET_BASE,false,true,0.5432775,0.37818354,0.35600793000000003,,0.3336,false
EVT-BRO-0016,Popular Uprising of Mycenaean Greece,-1612,bronze_and_iron_age,revolution,Aegean,Mycenaean Greece,CHR-BRO-0016,645.1,0.588,0.856,0.4248,0.42,4.2,0.231,25.9,39.4,0.2999,10.1,3.8,0.1864,0.3618,0.1859,0,0.2553,0.1315,0.1869,-0.2303,0.4507,0.7237,0.376141,CMN,BRACKET_BASE,false,true,0.94488885,0.5543750000000001,0.8387500000000001,,0.3877,true
EVT-BRO-0017,Fiscal Modernization in Sumer & Akkad,-1082,bronze_and_iron_age,transformation,Mesopotamia,Sumer & Akkad,CHR-BRO-0017,498,0.643,0.502,0.3597,0.791,4.3,0.417,27.9,45.1,0.3557,10.2,4.8,0.1921,0.2806,0.3087,0.1806,0.3982,0.6008,0.3538,0.3202,0.2173,0.6874,0.47881,CMN,BRACKET_BASE,false,true,0.6628008,0.4892092,0.5089759199999999,,0.3745,false
EVT-BRO-0018,Borderlands Pacification of Elamite Empire,-2856,bronze_and_iron_age,war,Ancient Iran,Elamite Empire,CHR-BRO-0018,467.8,0.47,0.749,0.3057,0.658,4.5,0.3515,27,42.7,0.3316,6.6,3.5,0.1541,0.3555,0.2887,0,0.1258,0.3157,0.2171,-0.0398,0.5615,0.6435,0.462251,CMN,BRACKET_BASE,false,true,0.7429869400000001,0.49061905,0.7025418400000001,,0.4021,false
EVT-BRO-0019,Agrarian Restructuring of Vedic Kingdoms,-1693,bronze_and_iron_age,transformation,South Asia,Vedic Kingdoms,CHR-BRO-0019,615.6,0.59,0.428,0.5215,0.499,4.1,0.27,29.4,46.2,0.3784,12.8,6.6,0.2175,0.2696,0.3349,0.25,0.4407,0.4066,0.3404,0.137,0.3657,0.6199,0.537255,CMN,BRACKET_BASE,false,true,0.54891664,0.36533275,0.37714688,,0.3092,false
EVT-BRO-0020,Provincial Autonomy Insurgency against Assyrian Empire,-1336,bronze_and_iron_age,revolution,Near East,Assyrian Empire,CHR-BRO-0020,439.2,0.532,0.185,0.4262,0.5,2.9,0.2645,25.9,47.2,0.3467,7.3,4.5,0.1664,0.3537,0.1989,0,0.1189,0.1376,0.1618,-0.2161,0.7516,0.779,0.712008,RMD,BRACKET_HIGH,false,false,0.5594589299999999,0.37739214,0.5266584000000001,,0.3755,false
EVT-BRO-0021,Harbor Incursion Sickness in Assyrian Empire,-980,bronze_and_iron_age,pandemic,Near East,Assyrian Empire,CHR-BRO-0021,597.7,0.375,0.422,0.569,0.335,1.9,0.177,25.6,46.3,0.3381,6.5,7,0.1705,0.3769,0.3248,0,0.1364,0.1544,0.1985,-0.2225,0.6671,0.7543,0.678067,RMD,BRACKET_MEDIUM,false,true,0.6054102899999999,0.39149322000000003,0.55143801,,0.3845,false
EVT-BRO-0022,Fiscal Default Crisis in Vedic Kingdoms,-2758,bronze_and_iron_age,collapse,South Asia,Vedic Kingdoms,CHR-BRO-0022,607.1,0.401,0.688,0.4913,0.201,1.6,0.1085,29.6,42.1,0.356,6.9,7.6,0.1778,0.408,0.3459,0.1241,0.1533,0.0448,0.2152,-0.3632,0.4825,0.8034,0.671474,RMD,BRACKET_MEDIUM,false,true,0.6506301200000001,0.48429871999999996,0.83169492,,0.3504,false
EVT-BRO-0023,Monastic Network Expansion of Ancient Egypt,-1542,bronze_and_iron_age,religious,North Africa / Nile,Ancient Egypt,CHR-BRO-0023,474.8,0.595,0.317,0.4051,0.46,4.3,0.2515,26.1,38.4,0.2961,5.5,6.6,0.1564,0.2604,0.3095,0.1379,0.2011,0.3973,0.2612,0.1369,0.4531,0.6743,0.632458,RMD,BRACKET_MEDIUM,false,true,0.46633414,0.36946419999999996,0.39163739999999997,,0.3541,false
EVT-BRO-0024,Administrative Codification of Indus Valley (Late),-2196,bronze_and_iron_age,transformation,South Asia,Indus Valley (Late),CHR-BRO-0024,534.8,0.371,0.331,0.5313,0.841,4.4,0.4425,26.4,40.4,0.3113,9.5,4.3,0.1845,0.266,0.3422,0.2764,0.3979,0.4154,0.3396,0.1494,0.2988,0.5926,0.701983,RMD,BRACKET_HIGH,false,false,0.41271721,0.363363,0.37039542999999997,,0.2982,false
EVT-BRO-0025,Orthodoxy & Heresy Trial Wave in Elamite Empire,-894,bronze_and_iron_age,religious,Ancient Iran,Elamite Empire,CHR-BRO-0025,489.5,0.522,0.249,0.4629,0.243,3.4,0.1385,29.2,41.3,0.3469,12.7,5,0.209,0.3375,0.3286,0.1426,0.3139,0.1886,0.2622,-0.1489,0.5356,0.7021,0.521645,CMN,BRACKET_BASE,false,true,0.5671248299999999,0.36728355999999995,0.49583475,,0.3258,false
EVT-BRO-0026,Temple Bureaucracy Reorganization of Phoenician City-States,-1165,bronze_and_iron_age,religious,Levant,Phoenician City-States,CHR-BRO-0026,424.1,0.646,0.333,0.3317,0.796,5.3,0.4245,29.2,41.5,0.3481,8.5,5.3,0.1814,0.3178,0.2922,0.1058,0.1931,0.4983,0.2814,0.1805,0.332,0.6448,0.61984,CMN,BRACKET_BASE,false,true,0.46566959999999996,0.38402541,0.38167719999999994,,0.3914,false
EVT-BRO-0027,Orthodoxy & Heresy Trial Wave in Babylonia,-1872,bronze_and_iron_age,religious,Mesopotamia,Babylonia,CHR-BRO-0027,467.7,0.482,0.716,0.3119,0.631,1.8,0.3245,28.5,42.7,0.3477,13,6,0.2157,0.2706,0.2947,0.0955,0.1787,0.4905,0.266,0.2199,0.2989,0.6759,0.657603,RMD,BRACKET_MEDIUM,false,true,0.5399664,0.3907198,0.37675602,,0.3877,false
EVT-BRO-0028,Military Coup dՃtat in Western Zhou Dynasty,-2714,bronze_and_iron_age,revolution,East Asia,Western Zhou Dynasty,CHR-BRO-0028,511.1,0.475,0.502,0.4238,0.336,2.9,0.1825,25.4,41.7,0.3084,10.2,4.2,0.1891,0.2729,0.1459,0,0.1236,0.4082,0.1901,0.1353,0.4977,0.6903,0.679221,RMD,BRACKET_MEDIUM,false,true,0.5653347299999999,0.471744,0.57052332,,0.3997,false
EVT-BRO-0029,Epidemic Fever Outbreak across Assyrian Empire,-2614,bronze_and_iron_age,pandemic,Near East,Assyrian Empire,CHR-BRO-0029,590.7,0.484,0.439,0.5238,0.456,3.8,0.247,22.8,43,0.2882,12.5,7.4,0.2198,0.392,0.3229,0,0.1785,0.0975,0.1982,-0.2945,0.6227,0.7859,0.433243,CMN,BRACKET_BASE,false,true,0.7672169999999999,0.47420688,0.81088425,,0.3829,false
EVT-BRO-0030,Fiscal Modernization in Shang Dynasty,-2083,bronze_and_iron_age,transformation,East Asia,Shang Dynasty,CHR-BRO-0030,490.1,0.615,0.263,0.4314,0.42,1.9,0.2195,28.8,47.8,0.3816,11.7,2.5,0.1905,0.2138,0.2648,0.171,0.3629,0.3309,0.2687,0.1171,0.2149,0.5921,0.54385,CMN,BRACKET_BASE,false,true,0.8282547,0.5385,0.5996250000000001,,0.3098,true
EVT-BRO-0031,Civic Restoration Revolt in Ancient Egypt,-1416,bronze_and_iron_age,revolution,North Africa / Nile,Ancient Egypt,CHR-BRO-0031,610.2,0.509,0.817,0.4235,0.338,2.5,0.1815,28.5,42.7,0.3477,11.2,2.2,0.1859,0.3577,0.2619,0,0.2361,0.2217,0.2155,-0.136,0.7264,0.7421,0.555752,CMN,BRACKET_BASE,false,true,0.5514344099999999,0.38088608,0.5132912000000001,,0.391,false
EVT-BRO-0032,Systemic Governance Breakdown in Assyrian Empire,-2627,bronze_and_iron_age,collapse,Near East,Assyrian Empire,CHR-BRO-0032,533.3,0.655,0.895,0.2753,0.709,4.5,0.377,26.3,47.6,0.3534,14.8,5.8,0.224,0.4216,0.3338,0.0384,0.1124,0.0482,0.1909,-0.3734,0.7737,0.8742,0.536123,CMN,BRACKET_BASE,false,true,0.8387742,0.5426364,0.8806896900000001,,0.3687,false
EVT-BRO-0033,Orthodoxy & Heresy Trial Wave in Phoenician City-States,-2970,bronze_and_iron_age,religious,Levant,Phoenician City-States,CHR-BRO-0033,421.1,0.418,0.496,0.348,0.358,4.9,0.2035,24.2,47,0.3272,9.8,5.5,0.1927,0.2964,0.3607,0.1754,0.2872,0.2815,0.2802,-0.0149,0.4492,0.6185,0.568675,CMN,BRACKET_BASE,false,true,0.54661494,0.45009380000000004,0.6430741200000001,,0.3154,false
EVT-BRO-0034,Continental Standoff of Kingdom of Kush (Kerma/Napata),-1106,bronze_and_iron_age,war,Nubia,Kingdom of Kush (Kerma/Napata),CHR-BRO-0034,645.6,0.407,0.393,0.6185,0.526,5,0.288,30,45.2,0.3789,15.9,3.6,0.2182,0.3709,0.3019,0,0.1223,0.5198,0.263,0.1489,0.3252,0.5989,0.633086,RMD,BRACKET_MEDIUM,false,true,0.53689895,0.40709735999999996,0.42033195,,0.4033,false
EVT-BRO-0035,Urban Quarantine Emergency in Mycenaean Greece,-1599,bronze_and_iron_age,pandemic,Aegean,Mycenaean Greece,CHR-BRO-0035,674,0.61,0.169,0.6547,0.523,3.6,0.2795,28.4,43.6,0.3521,14.2,6.2,0.223,0.4756,0.449,0.0496,0.15,0.5157,0.328,0.0401,0.8184,0.6633,0.53892,CMN,BRACKET_BASE,false,true,0.7057143800000001,0.5192816,0.6795364,,0.4056,false
EVT-BRO-0036,Maritime Hegemony Clash in Babylonia,-1371,bronze_and_iron_age,war,Mesopotamia,Babylonia,CHR-BRO-0036,485.5,0.612,0.482,0.3618,0.834,1.1,0.4225,23.2,41.4,0.2829,8.2,3.4,0.1693,0.3529,0.2494,0.0296,0.0938,0.4196,0.2291,0.0667,0.6358,0.6649,0.456868,CMN,BRACKET_BASE,false,true,0.8469588199999999,0.5599814399999999,0.67317285,,0.4049,false
EVT-BRO-0037,Fiscal Modernization in Assyrian Empire,-2767,bronze_and_iron_age,transformation,Near East,Assyrian Empire,CHR-BRO-0037,424.8,0.573,0.815,0.2097,0.694,3,0.362,27.7,40.2,0.3241,11.8,7.1,0.2141,0.2251,0.2934,0.1645,0.3496,0.3798,0.2825,0.1547,0.1635,0.62,0.556911,CMN,BRACKET_BASE,false,true,0.5119756,0.36861141,0.34575296000000005,,0.3272,false
EVT-BRO-0038,Judicial Standard Reform in Hittite Empire,-1098,bronze_and_iron_age,transformation,Anatolia,Hittite Empire,CHR-BRO-0038,486.4,0.615,0.404,0.3852,0.261,5,0.1555,28.3,39,0.3234,4.9,6.6,0.148,0.1861,0.2337,0.1563,0.3575,0.3409,0.2549,0.1548,0.3899,0.6815,0.698711,RMD,BRACKET_MEDIUM,false,false,0.45184391999999995,0.37400709,0.37830386,,0.3144,false
EVT-BRO-0039,Caravan Route Pestilence in Phoenician City-States,-1736,bronze_and_iron_age,pandemic,Levant,Phoenician City-States,CHR-BRO-0039,630.9,0.605,0.492,0.514,0.589,1.4,0.3015,22.4,46.9,0.3072,14.6,6.6,0.2271,0.4362,0.3845,0,0.1204,0.0903,0.2063,-0.3459,0.8542,0.8619,0.374917,CMN,BRACKET_BASE,false,true,0.92095136,0.5525098599999999,0.87070438,,0.385,false
EVT-BRO-0040,Institutional Dissolution of Babylonia,-2864,bronze_and_iron_age,collapse,Mesopotamia,Babylonia,CHR-BRO-0040,591.7,0.522,0.108,0.6128,0.708,4.4,0.376,27.6,45.6,0.3554,3.5,2.5,0.1032,0.4218,0.3189,0.0911,0.1483,0.1372,0.2235,-0.2846,0.6272,0.7389,0.4575,CMN,BRACKET_BASE,false,true,0.87068246,0.560125,0.909625,,0.3505,true
EVT-BRO-0041,Metallurgical Innovation Surge in Hittite Empire,-2598,bronze_and_iron_age,technological,Anatolia,Hittite Empire,CHR-BRO-0041,620.5,0.621,0.863,0.3869,0.842,5.1,0.4465,23.6,41.7,0.289,15.4,2.3,0.2094,0.2402,0.2693,0.3436,0.4103,0.4315,0.339,0.1913,0.4402,0.675,0.6456,RMD,BRACKET_MEDIUM,false,true,0.70723896,0.532375,0.700625,,0.2821,true
EVT-BRO-0042,Agrarian Insurgency in Ancient Egypt,-911,bronze_and_iron_age,revolution,North Africa / Nile,Ancient Egypt,CHR-BRO-0042,574.6,0.579,0.44,0.4781,0.234,1.1,0.1225,26.8,43.9,0.3366,3.4,4.3,0.1101,0.2618,0.1444,0,0.2032,0.1152,0.1449,-0.1466,0.7571,0.7579,0.848197,RMD,BRACKET_HIGH,true,false,0.49538944,0.37516335,0.5075863700000001,,0.3599,false
EVT-BRO-0043,Navigational Instrument Reform in Indus Valley (Late),-1400,bronze_and_iron_age,technological,South Asia,Indus Valley (Late),CHR-BRO-0043,713.5,0.515,0.441,0.6432,0.389,2.9,0.209,25.8,41.2,0.3097,13.5,4.7,0.2119,0.2476,0.2962,0.3649,0.4299,0.5705,0.3818,0.3229,0.1622,0.6706,0.919384,RMD,BRACKET_HIGH,true,false,0.39595928,0.37677499999999997,0.358666,,0.3212,false
EVT-BRO-0044,Treaty System Implementation across Shang Dynasty,-1889,bronze_and_iron_age,transformation,East Asia,Shang Dynasty,CHR-BRO-0044,691.5,0.468,0.838,0.515,0.433,2.1,0.227,29.7,42.8,0.3613,3.6,8.1,0.1332,0.2581,0.2939,0.189,0.3559,0.4817,0.3157,0.2236,0.191,0.633,0.532753,CMN,BRACKET_BASE,false,true,0.788625,0.54825,0.5397500000000001,,0.3436,true
EVT-BRO-0045,Canal Infrastructure Boom in Hittite Empire,-2966,bronze_and_iron_age,economic,Anatolia,Hittite Empire,CHR-BRO-0045,443.9,0.408,0.775,0.2913,0.645,4,0.3425,25,44.7,0.322,10.9,4.6,0.1959,0.3136,0.2898,0.1536,0.2085,0.2248,0.2381,-0.0888,0.4728,0.6528,0.55265,CMN,BRACKET_BASE,false,true,0.70628124,0.5148908799999999,0.7085535599999999,,0.3085,true
EVT-BRO-0046,Debt Crisis Settlement of Kingdom of Kush (Kerma/Napata),-1158,bronze_and_iron_age,economic,Nubia,Kingdom of Kush (Kerma/Napata),CHR-BRO-0046,640,0.445,0.491,0.5718,0.613,3.7,0.325,28.5,42.3,0.3453,7.1,8.5,0.1844,0.4104,0.3372,0.0708,0.1786,0.5796,0.3153,0.1692,0.5199,0.665,0.449143,CMN,BRACKET_BASE,false,true,0.69205636,0.58151612,0.6701807999999999,,0.4042,false
EVT-BRO-0047,Imperial Annexation War in Sumer & Akkad,-2941,bronze_and_iron_age,war,Mesopotamia,Sumer & Akkad,CHR-BRO-0047,563,0.653,0.105,0.5442,0.707,4.7,0.377,22.1,44.4,0.289,2.8,7.5,0.112,0.3607,0.2509,0.0843,0.2188,0.2133,0.2256,-0.1474,0.6171,0.6823,0.569077,CMN,BRACKET_BASE,false,true,0.6978527999999999,0.52925625,0.76454016,,0.3578,true
EVT-BRO-0048,Maritime Trade Hub Expansion in Shang Dynasty,-2731,bronze_and_iron_age,economic,East Asia,Shang Dynasty,CHR-BRO-0048,755.1,0.478,0.493,0.6825,0.533,5.2,0.2925,25.5,40.4,0.3016,10.7,2.9,0.1861,0.3788,0.2827,0.0775,0.1451,0.3245,0.2417,-0.0543,0.3111,0.5456,0.448324,CMN,BRACKET_BASE,false,true,0.76463508,0.567875,0.74625,,0.3869,true
EVT-BRO-0049,Frontier Fragmentation of Vedic Kingdoms,-2572,bronze_and_iron_age,collapse,South Asia,Vedic Kingdoms,CHR-BRO-0049,441.3,0.642,0.847,0.1968,0.572,3.3,0.3025,23.3,46.1,0.3121,4.7,6.4,0.144,0.3478,0.2844,0,0.0842,0,0.1433,-0.4093,0.5904,0.8769,0.604102,CMN,BRACKET_BASE,false,true,0.6904827899999999,0.48767481,0.84525129,,0.3673,true
EVT-BRO-0050,Mercantile Tariff Overhaul across Shang Dynasty,-1494,bronze_and_iron_age,economic,East Asia,Shang Dynasty,CHR-BRO-0050,630.7,0.587,0.316,0.5719,0.613,5.5,0.334,26.7,45.4,0.3446,11.1,6.3,0.2057,0.4254,0.4037,0.1964,0.287,0.3842,0.3393,-0.0412,0.5421,0.6002,0.482592,CMN,BRACKET_BASE,false,true,0.80275,0.556375,0.780125,,0.3603,true
EVT-BRO-0051,Pantheon Reformation of Assyrian Empire,-1993,bronze_and_iron_age,religious,Near East,Assyrian Empire,CHR-BRO-0051,451.1,0.535,0.225,0.4258,0.333,3.9,0.186,26.2,39.2,0.302,12.1,2.6,0.1935,0.3018,0.2792,0.1403,0.2185,0.414,0.2708,0.1122,0.3566,0.6427,0.653523,RMD,BRACKET_MEDIUM,false,true,0.58203384,0.37499429,0.39472598000000003,,0.3612,false
EVT-BRO-0052,Borderlands Pacification of Phoenician City-States,-2802,bronze_and_iron_age,war,Levant,Phoenician City-States,CHR-BRO-0052,754.1,0.402,0.313,0.7582,0.357,1.8,0.1875,22.4,46.4,0.3042,9.7,4.4,0.1865,0.3108,0.2632,0.1116,0.2789,0.3142,0.2557,0.0034,0.3847,0.5405,0.721007,RMD,BRACKET_HIGH,false,false,0.47361795,0.3725793,0.43464064,,0.3555,false
EVT-BRO-0053,Strategic Siege of Hittite Empire,-1849,bronze_and_iron_age,war,Anatolia,Hittite Empire,CHR-BRO-0053,489.3,0.503,0.832,0.2935,0.662,2,0.341,28.4,45.9,0.3659,8.8,6.9,0.1919,0.3262,0.2748,0,0.125,0.2419,0.1936,-0.0843,0.3777,0.6199,0.362157,CMN,BRACKET_BASE,false,true,0.7565122899999999,0.53809668,0.70443784,,0.391,false
EVT-BRO-0054,Agrarian Restructuring of Sumer & Akkad,-2383,bronze_and_iron_age,transformation,Mesopotamia,Sumer & Akkad,CHR-BRO-0054,690.7,0.618,0.329,0.6219,0.76,2.5,0.3925,26.3,38.6,0.2994,6,6.5,0.1622,0.2656,0.3007,0.1597,0.3329,0.4877,0.3093,0.2221,0.3537,0.6413,0.703974,RMD,BRACKET_HIGH,false,false,0.42248654,0.37733235,0.36282528,,0.362,false
EVT-BRO-0055,Institutional Dissolution of Minoan Civilization,-1497,bronze_and_iron_age,collapse,Aegean / Crete,Minoan Civilization,CHR-BRO-0055,437.9,0.395,0.526,0.3636,0.306,4.6,0.176,25.9,42.8,0.3203,5.3,2.6,0.1337,0.3472,0.2727,0,0.0563,0.0714,0.1495,-0.2758,0.7584,0.8395,0.444271,CMN,BRACKET_BASE,false,true,0.8032939500000001,0.46339062000000003,0.7842646,,0.3611,false
EVT-BRO-0056,Guild Monopoly Reform in Minoan Civilization,-2274,bronze_and_iron_age,economic,Aegean / Crete,Minoan Civilization,CHR-BRO-0056,761,0.552,0.279,0.7307,0.554,5.3,0.3035,29.7,44.2,0.3697,10.1,4.1,0.1879,0.4097,0.3617,0.0829,0.2359,0.5262,0.3233,0.1165,0.2681,0.5494,0.447352,CMN,BRACKET_BASE,false,true,0.66959816,0.52979124,0.63825646,,0.4052,false
EVT-BRO-0057,Borderlands Pacification of Mycenaean Greece,-2143,bronze_and_iron_age,war,Aegean,Mycenaean Greece,CHR-BRO-0057,708.2,0.416,0.306,0.7078,0.777,5.4,0.4155,24.8,38.8,0.2845,8.6,8.1,0.1962,0.4405,0.3354,0.0166,0.097,0.187,0.2153,-0.2535,0.5344,0.6893,0.460536,CMN,BRACKET_BASE,false,true,0.7590865800000001,0.5047643199999999,0.82208088,,0.3948,false
EVT-BRO-0058,Civic Restoration Revolt in Minoan Civilization,-3038,bronze_and_iron_age,revolution,Aegean / Crete,Minoan Civilization,CHR-BRO-0058,413.1,0.615,0.896,0.1605,0.347,3.5,0.191,24.7,47.3,0.3344,13.7,6.9,0.224,0.2761,0.1676,0,0.1233,0.2076,0.1549,-0.0685,0.3813,0.6594,0.576924,CMN,BRACKET_BASE,false,true,0.57973842,0.36764748999999997,0.44011253,,0.3742,false
EVT-BRO-0059,Maritime Hegemony Clash in Sumer & Akkad,-1400,bronze_and_iron_age,war,Mesopotamia,Sumer & Akkad,CHR-BRO-0059,641.3,0.569,0.149,0.6386,0.741,2.7,0.384,29.8,45.9,0.3809,6.5,2.4,0.1475,0.3857,0.2668,0.0678,0.1409,0.3975,0.2517,0.0118,0.5646,0.567,0.558844,CMN,BRACKET_BASE,false,true,0.55525791,0.39689305,0.46125563999999997,,0.4,false
