event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-CLA-0011,Printing & Communications Diffusion in Qin & Han Dynasties,-142,classical_antiquity,technological,East Asia,Qin & Han Dynasties,CHR-CLA-0011,632.7,0.708,0.31,0.3654,0.526,20,0.363,25.8,43.9,0.3259,21,7.9,0.2599,0.2764,0.2995,0.4074,0.4733,0.5705,0.4054,0.2941,0.4442,0.7417,0.610835,CMN,BRACKET_BASE,false,true,0.45701306,0.3796168,0.42302512000000003,,0.311,false
EVT-CLA-0012,Monastic Network Expansion of Classical Greece (Polis),-440,classical_antiquity,religious,Mediterranean,Classical Greece (Polis),CHR-CLA-0012,1070.7,0.614,0.525,0.5627,0.207,12.9,0.168,29,40.5,0.3399,16.5,11.9,0.2624,0.3604,0.4018,0.3194,0.4197,0.5535,0.411,0.1931,0.4192,0.6785,0.685662,RMD,BRACKET_MEDIUM,false,false,0.37736958000000004,0.36681267,0.36853682,,0.3209,false
EVT-CLA-0013,Urban Quarantine Emergency in Classical Greece (Polis),425,classical_antiquity,pandemic,Mediterranean,Classical Greece (Polis),CHR-CLA-0013,810.4,0.725,0.73,0.329,0.765,17.6,0.4705,28.4,37.4,0.3149,15.8,14.2,0.2708,0.3988,0.3507,0.0853,0.223,0.4074,0.293,0.0086,0.7878,0.6644,0.388533,CMN,BRACKET_BASE,false,true,0.82830975,0.5030009599999999,0.724536,,0.3969,false
EVT-CLA-0014,Astronomical Standardization by Carthaginian Republic,65,classical_antiquity,technological,Western Mediterranean,Carthaginian Republic,CHR-CLA-0014,636.3,0.73,0.19,0.3967,0.838,19.8,0.518,34.2,40.8,0.3977,38.3,8.7,0.3074,0.3618,0.3964,0.5057,0.5908,0.6913,0.5092,0.3295,0.3893,0.7084,0.714962,RMD,BRACKET_HIGH,false,false,0.5940913,0.552875,0.6643749999999999,,0.3199,false
EVT-CLA-0015,Temple Bureaucracy Reorganization of Kingdom of Aksum,-504,classical_antiquity,religious,Horn of Africa,Kingdom of Aksum,CHR-CLA-0015,804.9,0.38,0.613,0.4647,0.728,8,0.404,26.5,42.7,0.3262,37.1,12.8,0.3256,0.4224,0.4004,0.2589,0.4016,0.5112,0.3989,0.0888,0.5356,0.6326,0.604114,CMN,BRACKET_BASE,false,true,0.44094084999999994,0.37201653,0.42264336,,0.3567,false
EVT-CLA-0016,Temple Bureaucracy Reorganization of Kingdom of Aksum,87,classical_antiquity,religious,Horn of Africa,Kingdom of Aksum,CHR-CLA-0016,766.9,0.414,0.826,0.3703,0.276,16.9,0.2225,25.3,39.8,0.2959,40.9,11.9,0.3281,0.3393,0.3777,0.2586,0.3435,0.403,0.3444,0.0637,0.2944,0.6047,0.739893,RMD,BRACKET_HIGH,true,false,0.37807796,0.37157208,0.41076167999999996,,0.3067,false
EVT-CLA-0017,Navigational Instrument Reform in Achaemenid Empire,324,classical_antiquity,technological,Persia / Near East,Achaemenid Empire,CHR-CLA-0017,922.2,0.703,0.672,0.4127,0.208,10.4,0.156,27.8,42.1,0.3366,26.3,7.7,0.2752,0.2004,0.2539,0.3344,0.4027,0.4151,0.3213,0.2147,0.4376,0.7195,0.440247,CMN,BRACKET_BASE,false,true,0.8260761600000001,0.530625,0.7137499999999999,,0.2818,true
EVT-CLA-0018,Sanitation & Medical Breakthrough in Qin & Han Dynasties,-799,classical_antiquity,technological,East Asia,Qin & Han Dynasties,CHR-CLA-0018,546.9,0.42,0.236,0.4282,0.702,7,0.386,33.3,39.4,0.3796,27.5,12.8,0.3039,0.293,0.3352,0.4545,0.5272,0.6125,0.4445,0.3195,0.296,0.6975,0.455918,CMN,BRACKET_BASE,false,true,0.78896056,0.55,0.6675,,0.3133,false
EVT-CLA-0019,Epidemic Fever Outbreak across Ptolemaic Kingdom,445,classical_antiquity,pandemic,Egypt / Levant,Ptolemaic Kingdom,CHR-CLA-0019,954.9,0.593,0.284,0.5795,0.294,9.6,0.195,27.8,38,0.312,16.8,10.5,0.2567,0.3584,0.3313,0.0742,0.2108,0.3995,0.2748,0.0411,0.7339,0.6727,0.523126,CMN,BRACKET_BASE,false,true,0.7912115,0.561125,0.756,,0.3923,false
EVT-CLA-0020,Bureaucratic Consolidation of Achaemenid Empire,-534,classical_antiquity,transformation,Persia / Near East,Achaemenid Empire,CHR-CLA-0020,1222.5,0.684,0.586,0.6043,0.479,9.6,0.2875,28.3,37.1,0.312,13.8,13,0.255,0.3075,0.3678,0.3006,0.5409,0.4093,0.3852,0.1018,0.2748,0.5731,0.570201,CMN,BRACKET_BASE,false,true,0.69240294,0.5338911900000001,0.5782092500000001,,0.3063,false
EVT-CLA-0021,Caravan Route Pestilence in Roman Empire (Principate/Dominate),50,classical_antiquity,pandemic,Mediterranean / Europe,Roman Empire (Principate/Dominate),CHR-CLA-0021,1205.8,0.437,0.404,0.7241,0.717,10.2,0.4095,25.7,38.6,0.293,5.6,14.1,0.1952,0.497,0.4476,0.048,0.2341,0.3003,0.3054,-0.1967,0.8487,0.7344,0.570791,CMN,BRACKET_BASE,false,true,0.6608054099999999,0.39421428000000003,0.53547757,,0.4046,false
EVT-CLA-0022,Palatial Collapse of Carthaginian Republic,457,classical_antiquity,collapse,Western Mediterranean,Carthaginian Republic,CHR-CLA-0022,730.5,0.699,0.454,0.377,0.586,14,0.363,24.3,45.2,0.3175,12.3,5.8,0.2107,0.4153,0.3476,0,0.0519,0.1658,0.1961,-0.2495,0.6878,0.7781,0.415246,CMN,BRACKET_BASE,false,true,0.8698846200000001,0.5571132,0.8335575000000001,,0.3948,true
EVT-CLA-0023,Mechanical Power Harnessing in Kushan Empire,138,classical_antiquity,technological,Central & South Asia,Kushan Empire,CHR-CLA-0023,1217.8,0.595,0.278,0.7209,0.572,14.2,0.357,27.3,36,0.2946,17.2,7.9,0.2454,0.3432,0.398,0.4437,0.5879,0.5864,0.4718,0.2432,0.3855,0.6518,0.516945,CMN,BRACKET_BASE,false,true,0.58372512,0.52851216,0.6166098000000001,,0.3027,false
EVT-CLA-0024,Monastic Network Expansion of Classical Greece (Polis),496,classical_antiquity,religious,Mediterranean,Classical Greece (Polis),CHR-CLA-0024,1005.1,0.464,0.656,0.5334,0.579,18.5,0.382,31.2,45.4,0.393,12.1,9.3,0.227,0.3752,0.3816,0.2093,0.2896,0.5021,0.3516,0.1269,0.5481,0.6393,0.386275,CMN,BRACKET_BASE,false,true,0.7402575,0.54133512,0.63368235,,0.3679,false
EVT-CLA-0025,Harbor Incursion Sickness in Ptolemaic Kingdom,-422,classical_antiquity,pandemic,Egypt / Levant,Ptolemaic Kingdom,CHR-CLA-0025,676.3,0.721,0.45,0.3427,0.6,19.7,0.3985,32.8,43.2,0.397,15.9,8.5,0.2427,0.3995,0.3346,0,0.1814,0.438,0.2707,0.0385,0.6413,0.6404,0.377242,CMN,BRACKET_BASE,false,true,0.9411710900000001,0.586625,0.7625,,0.4057,true
EVT-CLA-0026,Maritime Trade Hub Expansion in Qin & Han Dynasties,-185,classical_antiquity,economic,East Asia,Qin & Han Dynasties,CHR-CLA-0026,1186.1,0.408,0.637,0.6524,0.826,12.5,0.4755,29.5,35.9,0.3177,41.7,7.8,0.309,0.4619,0.3638,0.0908,0.1413,0.2781,0.2672,-0.1838,0.5295,0.6448,0.510598,CMN,BRACKET_BASE,false,true,0.76465774,0.56387694,0.80829435,,0.3902,true
EVT-CLA-0027,Popular Uprising of Roman Empire (Principate/Dominate),-274,classical_antiquity,revolution,Mediterranean / Europe,Roman Empire (Principate/Dominate),CHR-CLA-0027,823.4,0.535,0.879,0.3483,0.342,5.1,0.1965,28.9,41.5,0.3448,6,5.8,0.1587,0.3098,0.1744,0,0.2444,0.2869,0.2031,-0.0229,0.7313,0.6918,0.412634,CMN,BRACKET_BASE,false,true,0.8184181200000001,0.5422898,0.7182432,,0.3915,true
EVT-CLA-0028,Debt Crisis Settlement of Roman Republic,-176,classical_antiquity,economic,Mediterranean,Roman Republic,CHR-CLA-0028,1241.3,0.488,0.878,0.5856,0.772,7.1,0.4215,24.4,41.6,0.297,10.5,13.2,0.2362,0.4464,0.3579,0.0805,0.2048,0.4612,0.3102,0.0148,0.4524,0.5555,0.465863,CMN,BRACKET_BASE,false,true,0.6680024299999999,0.57305776,0.7018400399999999,,0.406,false
EVT-CLA-0029,Guild Monopoly Reform in Achaemenid Empire,268,classical_antiquity,economic,Persia / Near East,Achaemenid Empire,CHR-CLA-0029,811,0.421,0.513,0.4857,0.765,12.9,0.447,25.2,40.3,0.2978,21,12.1,0.2809,0.4493,0.4157,0.2124,0.37,0.4097,0.3714,-0.0396,0.3416,0.5522,0.66682,RMD,BRACKET_MEDIUM,false,true,0.46585641,0.48419217,0.6799957500000001,,0.3636,false
EVT-CLA-0030,Popular Uprising of Ptolemaic Kingdom,3,classical_antiquity,revolution,Egypt / Levant,Ptolemaic Kingdom,CHR-CLA-0030,908.8,0.56,0.489,0.5033,0.362,15.5,0.2585,30.8,44.3,0.3821,29.4,9.5,0.2922,0.3748,0.2566,0,0.2175,0.2898,0.2277,-0.085,0.5922,0.6524,0.783779,RMD,BRACKET_HIGH,true,false,0.46620191999999994,0.38185862,0.48629721000000004,,0.3995,false
EVT-CLA-0031,Systemic Governance Breakdown in Seleucid Empire,273,classical_antiquity,collapse,Near East / Central Asia,Seleucid Empire,CHR-CLA-0031,1089.5,0.494,0.281,0.6819,0.798,8.5,0.4415,33.1,42.7,0.3973,25.6,6.6,0.2677,0.5295,0.4245,0.1563,0.22,0.2802,0.3221,-0.2493,0.4134,0.6399,0.438432,CMN,BRACKET_BASE,false,true,0.7791860700000001,0.564231,0.8273469600000001,,0.3777,false
EVT-CLA-0032,Monastic Network Expansion of Parthian Empire,317,classical_antiquity,religious,Persia,Parthian Empire,CHR-CLA-0032,574,0.707,0.456,0.2906,0.291,13.4,0.2125,28.1,44.3,0.353,21.8,6.8,0.2571,0.3085,0.2931,0.0984,0.1691,0.2547,0.2248,-0.0538,0.2339,0.5891,0.640227,RMD,BRACKET_MEDIUM,false,true,0.5334474,0.38298679999999996,0.44790576,,0.3496,false
EVT-CLA-0033,Temple Bureaucracy Reorganization of Qin & Han Dynasties,362,classical_antiquity,religious,East Asia,Qin & Han Dynasties,CHR-CLA-0033,912.3,0.714,0.357,0.4986,0.693,5.6,0.3745,30.8,42.8,0.3731,29.2,11.5,0.3017,0.4013,0.465,0.3452,0.4467,0.462,0.424,0.0607,0.2149,0.5296,0.820328,RMD,BRACKET_HIGH,true,false,0.27847265,0.37489100000000003,0.40023449999999994,,0.2921,false
EVT-CLA-0034,Maritime Trade Hub Expansion in Carthaginian Republic,-24,classical_antiquity,economic,Western Mediterranean,Carthaginian Republic,CHR-CLA-0034,1124.7,0.501,0.68,0.5789,0.442,18.3,0.3125,30.9,40.5,0.3604,20.9,6.1,0.2505,0.3923,0.3558,0.166,0.3379,0.2204,0.2945,-0.1719,0.3663,0.6266,0.594909,CMN,BRACKET_BASE,false,true,0.5661286200000001,0.38167102,0.5041454799999999,,0.3355,false
EVT-CLA-0035,Monastic Network Expansion of Maurya Empire,-432,classical_antiquity,religious,South Asia,Maurya Empire,CHR-CLA-0035,697.6,0.485,0.898,0.2905,0.788,13.3,0.4605,26,35.1,0.2752,15.8,14.8,0.2738,0.2928,0.3055,0.1254,0.2456,0.3309,0.26,0.0381,0.432,0.6046,0.45918,CMN,BRACKET_BASE,false,true,0.85702464,0.54325,0.702875,,0.351,true
EVT-CLA-0036,Orthodoxy & Heresy Trial Wave in Achaemenid Empire,-677,classical_antiquity,religious,Persia / Near East,Achaemenid Empire,CHR-CLA-0036,1036,0.595,0.658,0.51,0.748,7.9,0.4135,24.2,40.4,0.2876,29.9,6.1,0.2764,0.3951,0.4613,0.3783,0.4548,0.4772,0.4333,0.0821,0.227,0.5494,0.758342,RMD,BRACKET_HIGH,true,false,0.4420829,0.36118404,0.38019177,,0.2806,false
EVT-CLA-0037,Guild Monopoly Reform in Achaemenid Empire,-446,classical_antiquity,economic,Persia / Near East,Achaemenid Empire,CHR-CLA-0037,1049.8,0.647,0.686,0.4933,0.495,9.1,0.293,27.5,44,0.3448,14,13.4,0.258,0.4206,0.329,0.1135,0.2684,0.4712,0.3205,0.0506,0.4737,0.6061,0.788087,RMD,BRACKET_HIGH,true,false,0.62905558,0.54910688,0.6637077,,0.3982,false
EVT-CLA-0038,Orthodoxy & Heresy Trial Wave in Seleucid Empire,403,classical_antiquity,religious,Near East / Central Asia,Seleucid Empire,CHR-CLA-0038,593.9,0.569,0.279,0.3957,0.208,15,0.179,29.3,40.6,0.3438,15.2,9.8,0.246,0.2801,0.2753,0.1269,0.2358,0.2575,0.2351,-0.0226,0.2398,0.5644,0.69965,RMD,BRACKET_MEDIUM,false,false,0.5385312,0.5367500000000001,0.6937500000000001,,0.3247,true
EVT-CLA-0039,Epidemic Fever Outbreak across Carthaginian Republic,-616,classical_antiquity,pandemic,Western Mediterranean,Carthaginian Republic,CHR-CLA-0039,581.1,0.505,0.582,0.3172,0.673,15.1,0.412,33.9,40.9,0.3951,35.5,8.6,0.3014,0.3794,0.3383,0.0619,0.2862,0.3856,0.2903,0.0062,0.6919,0.6377,0.854628,RMD,BRACKET_HIGH,true,false,0.52225056,0.3935061,0.48334804,,0.3973,false
EVT-CLA-0040,Continental Standoff of Kingdom of Aksum,279,classical_antiquity,war,Horn of Africa,Kingdom of Aksum,CHR-CLA-0040,1063.1,0.739,0.375,0.5661,0.726,13.1,0.4285,33,35.1,0.3506,9.5,7.2,0.199,0.4009,0.3538,0.1771,0.274,0.1046,0.2621,-0.2963,0.3178,0.6677,0.5281,CMN,BRACKET_BASE,false,true,0.5382568799999999,0.37863418,0.5238822399999999,,0.34,false
EVT-CLA-0041,Pantheon Reformation of Roman Republic,-162,classical_antiquity,religious,Mediterranean,Roman Republic,CHR-CLA-0041,758.5,0.587,0.497,0.4127,0.548,15.8,0.353,24.6,41.8,0.3003,8.1,11.9,0.2109,0.2774,0.2684,0.1007,0.265,0.4318,0.2687,0.1544,0.454,0.667,0.517154,CMN,BRACKET_BASE,false,true,0.7392691600000001,0.48523246,0.58987184,,0.3752,false
EVT-CLA-0042,Systemic Governance Breakdown in Seleucid Empire,-65,classical_antiquity,collapse,Near East / Central Asia,Seleucid Empire,CHR-CLA-0042,920.9,0.405,0.778,0.4696,0.643,11.7,0.38,33.1,44.4,0.4075,11.4,7.1,0.2117,0.5053,0.392,0.0929,0.1907,0.2756,0.2913,-0.2297,0.654,0.729,0.588129,CMN,BRACKET_BASE,false,true,0.6939078999999999,0.5051696299999999,0.83007155,,0.3933,false
EVT-CLA-0043,Provincial Autonomy Insurgency against Gupta Empire,-517,classical_antiquity,revolution,South Asia,Gupta Empire,CHR-CLA-0043,695.6,0.504,0.539,0.3914,0.253,6,0.1565,29.9,44,0.3706,7.9,8.1,0.1901,0.2889,0.1518,0,0.1316,0.1981,0.1541,-0.0908,0.7786,0.7359,0.507082,CMN,BRACKET_BASE,false,true,0.9848054999999999,0.537625,0.785,,0.3744,true
EVT-CLA-0044,Fiscal Default Crisis in Sasanian Empire,498,classical_antiquity,collapse,Persia,Sasanian Empire,CHR-CLA-0044,807.1,0.726,0.888,0.2796,0.77,6.5,0.4175,26.8,40.2,0.3144,41.2,13.6,0.3371,0.4855,0.428,0.2276,0.3133,0.1225,0.3154,-0.363,0.5698,0.8167,0.724468,RMD,BRACKET_HIGH,false,false,0.4710596,0.38861026000000004,0.5851259400000001,,0.3504,false
EVT-CLA-0045,Frontier Fragmentation of Roman Republic,-715,classical_antiquity,collapse,Mediterranean,Roman Republic,CHR-CLA-0045,606,0.718,0.409,0.3184,0.782,6.4,0.423,32.3,42.9,0.3899,33.6,7.8,0.2934,0.4823,0.4201,0.0243,0.0986,0.3005,0.2652,-0.1818,0.621,0.7137,0.402679,CMN,BRACKET_BASE,false,true,0.7532758199999999,0.50353368,0.7773471,,0.4098,false
EVT-CLA-0046,Popular Uprising of Seleucid Empire,272,classical_antiquity,revolution,Near East / Central Asia,Seleucid Empire,CHR-CLA-0046,1003,0.601,0.778,0.4546,0.38,19.3,0.2865,34.7,38.5,0.3893,33.8,5.8,0.2838,0.4243,0.2742,0,0.2757,0.4167,0.2782,-0.0076,0.3784,0.5591,0.480692,CMN,BRACKET_BASE,false,true,0.6474544199999999,0.5008274699999999,0.6705265799999999,,0.4054,false
EVT-CLA-0047,Urban Quarantine Emergency in Roman Empire (Principate/Dominate),-732,classical_antiquity,pandemic,Mediterranean / Europe,Roman Empire (Principate/Dominate),CHR-CLA-0047,1129.3,0.628,0.332,0.6476,0.332,19.9,0.2655,27.4,44.5,0.3467,7.3,14.7,0.2174,0.4445,0.3645,0.0874,0.1948,0.2605,0.2703,-0.184,0.6908,0.7131,0.516582,CMN,BRACKET_BASE,false,true,0.7554438,0.48683187,0.79363152,,0.3829,false
EVT-CLA-0048,Coalition Defense of Qin & Han Dynasties,-666,classical_antiquity,war,East Asia,Qin & Han Dynasties,CHR-CLA-0048,845.6,0.64,0.368,0.4819,0.426,8.3,0.2545,33.7,39.1,0.3821,23.3,8.7,0.2714,0.353,0.2587,0,0.1956,0.2133,0.2041,-0.1397,0.4713,0.6555,0.518203,CMN,BRACKET_BASE,false,true,0.64976751,0.3975149,0.51636,,0.3889,false
EVT-CLA-0049,Systemic Governance Breakdown in Parthian Empire,435,classical_antiquity,collapse,Persia,Parthian Empire,CHR-CLA-0049,1178.8,0.53,0.834,0.5528,0.533,14.8,0.3405,30.5,44.7,0.3813,25,12.6,0.296,0.5185,0.4215,0.1886,0.223,0.1734,0.305,-0.3451,0.6649,0.7914,0.491699,CMN,BRACKET_BASE,false,true,0.7941425,0.48953450000000004,0.867944,,0.3528,false
EVT-CLA-0050,Military Coup dՃtat in Achaemenid Empire,-622,classical_antiquity,revolution,Persia / Near East,Achaemenid Empire,CHR-CLA-0050,1183.1,0.623,0.745,0.5539,0.82,13.1,0.4755,24.9,44.9,0.3222,9.9,12.2,0.2269,0.4509,0.3611,0.0706,0.1842,0.1624,0.2458,-0.2885,0.4577,0.6975,0.493506,CMN,BRACKET_BASE,false,true,0.8833346200000001,0.5722499999999999,0.9075,,0.3739,true
EVT-CLA-0051,Bureaucratic Consolidation of Roman Republic,-360,classical_antiquity,transformation,Mediterranean,Roman Republic,CHR-CLA-0051,697.7,0.689,0.151,0.4534,0.843,19,0.5165,31.7,35.4,0.3384,7.6,11.9,0.2063,0.3233,0.3756,0.3237,0.5645,0.6397,0.4454,0.3164,0.3724,0.6977,0.852909,RMD,BRACKET_HIGH,true,false,0.35640057999999997,0.4999695,0.5216639200000001,,0.3451,false
EVT-CLA-0052,Debt Crisis Settlement of Seleucid Empire,-276,classical_antiquity,economic,Near East / Central Asia,Seleucid Empire,CHR-CLA-0052,1074.5,0.648,0.454,0.5758,0.293,17.8,0.2355,28,44,0.3502,41.9,8.3,0.3119,0.4336,0.3627,0.1432,0.2058,0.379,0.3049,-0.0546,0.5891,0.6325,0.680892,RMD,BRACKET_MEDIUM,false,false,0.52436178,0.54336512,0.7304762300000001,,0.3822,false
EVT-CLA-0053,Administrative Codification of Kushan Empire,-620,classical_antiquity,transformation,Central & South Asia,Kushan Empire,CHR-CLA-0053,977.2,0.682,0.896,0.3811,0.698,8.3,0.3905,33.5,41.2,0.3926,16.2,12.7,0.2651,0.27,0.3318,0.2748,0.4229,0.4145,0.3428,0.1445,0.37,0.6259,0.767286,RMD,BRACKET_HIGH,true,false,0.52102908,0.36846742,0.38127520000000004,,0.299,false
EVT-CLA-0054,Imperial Unification of Ptolemaic Kingdom,-696,classical_antiquity,transformation,Egypt / Levant,Ptolemaic Kingdom,CHR-CLA-0054,1108.7,0.508,0.688,0.5658,0.492,17.5,0.3335,26.9,42.9,0.3317,15.7,9.3,0.2458,0.2758,0.3495,0.2005,0.3389,0.57,0.3469,0.2942,0.1626,0.6449,0.593747,CMN,BRACKET_BASE,false,true,0.59502192,0.50619708,0.51126072,,0.3638,false
EVT-CLA-0055,Treaty System Implementation across Gupta Empire,-717,classical_antiquity,transformation,South Asia,Gupta Empire,CHR-CLA-0055,604,0.472,0.35,0.4089,0.25,7.6,0.163,26.9,35.9,0.2897,19.3,6.5,0.2468,0.1676,0.1935,0.1013,0.3088,0.4499,0.2442,0.2823,0.2782,0.7228,0.838726,RMD,BRACKET_HIGH,true,false,0.5393304,0.47362368,0.49153625,,0.3531,false
EVT-CLA-0056,Administrative Codification of Classical Greece (Polis),-182,classical_antiquity,transformation,Mediterranean,Classical Greece (Polis),CHR-CLA-0056,755.2,0.4,0.244,0.5429,0.812,12,0.466,31.3,37.2,0.3449,30.7,11.7,0.3064,0.3252,0.3678,0.2534,0.4073,0.4258,0.3559,0.1006,0.3105,0.5589,0.55588,CMN,BRACKET_BASE,false,true,0.6526504000000001,0.47338774999999994,0.5889624,,0.3158,false
EVT-CLA-0057,Palatial Collapse of Kingdom of Aksum,-6,classical_antiquity,collapse,Horn of Africa,Kingdom of Aksum,CHR-CLA-0057,893.3,0.399,0.18,0.6361,0.358,15.6,0.257,25.2,45.1,0.3266,28.4,9.2,0.2882,0.4651,0.3984,0.0466,0.1126,0.1697,0.2385,-0.2954,0.6303,0.7641,0.741553,RMD,BRACKET_HIGH,true,false,0.6343948,0.47896758000000006,0.81031808,,0.3862,false
EVT-CLA-0058,Orthodoxy & Heresy Trial Wave in Roman Republic,-484,classical_antiquity,religious,Mediterranean,Roman Republic,CHR-CLA-0058,992.3,0.532,0.202,0.6424,0.336,8,0.208,24.5,43.5,0.3095,38.8,10.9,0.3193,0.3584,0.3616,0.1864,0.2583,0.5112,0.3352,0.1528,0.2271,0.5953,0.807918,RMD,BRACKET_HIGH,true,false,0.48135505,0.39534623,0.38311874999999995,,0.3738,false
EVT-CLA-0059,Guild Monopoly Reform in Seleucid Empire,-588,classical_antiquity,economic,Near East / Central Asia,Seleucid Empire,CHR-CLA-0059,685.5,0.404,0.426,0.4499,0.492,15.9,0.3255,34.9,44.4,0.4269,33,6.7,0.2866,0.34,0.3133,0.1626,0.3334,0.4841,0.3267,0.1441,0.6405,0.6876,0.728817,RMD,BRACKET_HIGH,false,false,0.46928359999999997,0.3753761,0.41164690000000004,,0.3736,false
