event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-CON-0021,Orthodoxy & Heresy Trial Wave in Japan,1995,contemporary,religious,East Asia,Japan,CHR-CON-0021,29034.7,0.627,0.735,0.4209,0.819,98.6,0.9025,61.8,16.1,0.5468,216.8,53.2,0.6553,0.678,0.7324,0.6494,0.7221,0.7752,0.7114,0.0972,0.3258,0.4834,0.499539,CMN,BRACKET_BASE,false,true,0.46895116000000003,0.53523045,0.58884488,,0.2902,false
EVT-CON-0022,Pantheon Reformation of USSR / Russian Federation,2021,contemporary,religious,Eurasia,USSR / Russian Federation,CHR-CON-0022,18814.8,0.483,0.857,0.3357,0.455,72.3,0.589,58.1,17.7,0.5165,114.7,69.6,0.6913,0.5732,0.6274,0.4839,0.534,0.7012,0.5839,0.128,0.2502,0.5455,0.670462,RMD,BRACKET_MEDIUM,false,true,0.40720626,0.39476626,0.38928834,,0.3354,false
EVT-CON-0023,Mechanical Power Harnessing in Global Transnational Institutions,2002,contemporary,technological,Global,Global Transnational Institutions,CHR-CON-0023,44560.6,0.548,0.607,0.6226,0.64,89.4,0.767,62.2,15.1,0.5451,421.2,57.5,0.7249,0.5659,0.6226,0.7285,0.8167,0.9381,0.7344,0.3722,0.4944,0.6644,0.7585,RMD,BRACKET_HIGH,true,false,0.27860623999999995,0.5558498,0.63711061,,0.3288,false
EVT-CON-0024,Frontier Fragmentation of USSR / Russian Federation,2014,contemporary,collapse,Eurasia,USSR / Russian Federation,CHR-CON-0024,31195.7,0.391,0.741,0.5094,0.666,89,0.778,68.6,26.5,0.6824,463.8,79.9,0.8439,0.8353,0.7251,0.3609,0.4455,0.4159,0.5565,-0.4194,0.603,0.7118,0.674757,RMD,BRACKET_MEDIUM,false,true,0.39076463999999994,0.63975,1,,0.3784,false
EVT-CON-0025,Peasant Rebellion against European Union / Western Europe,1947,contemporary,revolution,Europe,European Union / Western Europe,CHR-CON-0025,44339.6,0.362,0.716,0.6437,0.361,66,0.5105,63.6,29.6,0.6471,148.7,64.2,0.6831,0.6187,0.5026,0.154,0.3548,0.5467,0.4354,-0.072,0.7098,0.5761,0.611745,CMN,BRACKET_BASE,false,true,0.5850979199999999,0.59509152,0.7776221599999998,,0.4025,false
EVT-CON-0026,Monastic Network Expansion of Southeast Asia (ASEAN),2009,contemporary,religious,Southeast Asia,Southeast Asia (ASEAN),CHR-CON-0026,35092.2,0.302,0.647,0.5993,0.204,94.1,0.5725,64.5,28.1,0.6478,99.7,78,0.7231,0.5934,0.6619,0.4811,0.5946,0.7337,0.6129,0.1403,0.222,0.4883,0.707671,RMD,BRACKET_HIGH,false,false,0.35421086,0.572125,0.6085,,0.3537,false
EVT-CON-0027,Mercantile Tariff Overhaul across USSR / Russian Federation,1974,contemporary,economic,Eurasia,USSR / Russian Federation,CHR-CON-0027,6156.8,0.388,0.12,0.4715,0.37,65.8,0.514,56,21.2,0.5149,294.1,42.5,0.6239,0.5468,0.5003,0.369,0.4677,0.3823,0.4532,-0.1645,0.609,0.646,0.609124,CMN,BRACKET_BASE,false,true,0.4168227,0.37269640000000004,0.517104,,0.3134,false
EVT-CON-0028,Grain Market Price Shock across Japan,2016,contemporary,economic,East Asia,Japan,CHR-CON-0028,5203.8,0.352,0.125,0.4722,0.726,75.1,0.7385,61.1,21.9,0.574,63.9,82.2,0.7119,0.6254,0.5585,0.315,0.4733,0.7439,0.5432,0.1185,0.6019,0.5768,0.594959,CMN,BRACKET_BASE,false,true,0.53664756,0.598375,0.737,,0.4022,false
EVT-CON-0029,Printing & Communications Diffusion in People's Republic of China,2009,contemporary,technological,East Asia,People's Republic of China,CHR-CON-0029,42526.9,0.641,0.853,0.5026,0.437,82.1,0.629,65,21.1,0.6112,107,63.1,0.6537,0.5066,0.541,0.5931,0.6778,0.8107,0.6258,0.3041,0.316,0.6118,0.542793,CMN,BRACKET_BASE,false,true,0.45913854,0.558875,0.601125,,0.3231,false
EVT-CON-0030,Grain Market Price Shock across Sub-Saharan Africa,1989,contemporary,economic,Africa,Sub-Saharan Africa,CHR-CON-0030,43157.4,0.356,0.788,0.6133,0.753,86.4,0.8085,57.8,17.6,0.5127,426.4,81.1,0.8438,0.7741,0.7386,0.5618,0.6167,0.9345,0.7251,0.1604,0.5263,0.558,0.680306,RMD,BRACKET_MEDIUM,false,false,0.3237882,0.41699112,0.42518135999999995,,0.3895,false
EVT-CON-0031,Pantheon Reformation of United States,1955,contemporary,religious,North America,United States,CHR-CON-0031,37607.8,0.579,0.556,0.5661,0.366,90.6,0.636,67.3,9.2,0.5646,114.1,64.3,0.6644,0.6524,0.7208,0.538,0.6077,0.5981,0.6234,-0.0543,0.2569,0.4585,0.838069,RMD,BRACKET_HIGH,true,false,0.23110032,0.39349737999999995,0.45089326,,0.2995,false
EVT-CON-0032,Military Coup dՃtat in Middle East & North Africa (MENA),2015,contemporary,revolution,Middle East,Middle East & North Africa (MENA),CHR-CON-0032,12183.9,0.491,0.392,0.4132,0.384,90.8,0.646,58,30.8,0.594,491,80.7,0.852,0.6081,0.4725,0.2009,0.3108,0.3297,0.3844,-0.2784,0.3721,0.6254,0.618668,CMN,BRACKET_BASE,false,true,0.4601039,0.5698392600000001,0.8415176000000001,,0.3839,false
EVT-CON-0033,Debt Crisis Settlement of Japan,1998,contemporary,economic,East Asia,Japan,CHR-CON-0033,23029.3,0.311,0.113,0.6483,0.282,72.3,0.5025,65.8,27.2,0.6564,372.8,47,0.6636,0.677,0.6118,0.4295,0.5383,0.568,0.5649,-0.109,0.4296,0.5252,0.713449,RMD,BRACKET_HIGH,false,false,0.42565103,0.5562247499999999,0.74927709,,0.3532,false
EVT-CON-0034,Metallurgical Innovation Surge in Sub-Saharan Africa,1995,contemporary,technological,Africa,Sub-Saharan Africa,CHR-CON-0034,31585.9,0.379,0.334,0.6386,0.201,76.4,0.4825,65.1,11.1,0.5523,365.6,82.4,0.8392,0.5515,0.5763,0.654,0.7817,0.8855,0.6898,0.334,0.2774,0.6287,0.833524,RMD,BRACKET_HIGH,true,false,0.22500108000000002,0.5473557,0.5481597,,0.3287,false
EVT-CON-0035,Agricultural Plague Wave in Global Transnational Institutions,1948,contemporary,pandemic,Global,Global Transnational Institutions,CHR-CON-0035,23271.4,0.421,0.611,0.4681,0.372,67.7,0.5245,56.5,12.8,0.4699,389.5,61.9,0.7413,0.6105,0.5404,0.1131,0.3103,0.2638,0.3676,-0.3467,0.8604,0.8129,0.658502,RMD,BRACKET_MEDIUM,false,true,0.5916215,0.5274671099999999,0.8887502400000001,,0.4025,false
EVT-CON-0036,Mercantile Tariff Overhaul across USSR / Russian Federation,1947,contemporary,economic,Eurasia,USSR / Russian Federation,CHR-CON-0036,4320.4,0.534,0.844,0.194,0.496,77.2,0.634,58.6,9.2,0.4709,234.8,61.6,0.7031,0.5587,0.5181,0.2801,0.4206,0.4198,0.4395,-0.1389,0.3867,0.6068,0.708937,RMD,BRACKET_HIGH,false,false,0.46045476,0.55475443,0.7684917499999999,,0.3621,false
EVT-CON-0037,Maritime Trade Hub Expansion in Latin America (Mercosur/Alliance),2010,contemporary,economic,Latin America,Latin America (Mercosur/Alliance),CHR-CON-0037,37197.9,0.343,0.209,0.7373,0.338,91.4,0.626,59.7,21.1,0.5541,340.6,49.1,0.6675,0.6294,0.54,0.3893,0.554,0.5557,0.5337,-0.0737,0.4082,0.4842,0.449598,CMN,BRACKET_BASE,false,true,0.5252091600000001,0.49446474999999995,0.70527424,,0.3585,false
EVT-CON-0038,Agricultural Plague Wave in Southeast Asia (ASEAN),1997,contemporary,pandemic,Southeast Asia,Southeast Asia (ASEAN),CHR-CON-0038,12924.3,0.493,0.561,0.3685,0.223,95.7,0.59,74.3,27.7,0.751,259.1,38.6,0.5952,0.6615,0.6164,0.266,0.4677,0.3011,0.4625,-0.3604,0.7579,0.7577,0.540168,CMN,BRACKET_BASE,false,true,0.5500461600000001,0.596625,1,,0.3796,false
EVT-CON-0039,Respiratory Virulence Wave across Republic of India,1981,contemporary,pandemic,South Asia,Republic of India,CHR-CON-0039,44857,0.411,0.105,0.8169,0.326,88.1,0.6035,70.2,18.8,0.6534,404.5,51,0.6895,0.7412,0.6846,0.3994,0.5155,0.502,0.5685,-0.2392,0.7357,0.632,0.64217,RMD,BRACKET_MEDIUM,false,true,0.41831999999999997,0.50210496,0.83814192,,0.3677,false
EVT-CON-0040,Institutional Dissolution of United States,1994,contemporary,collapse,North America,United States,CHR-CON-0040,5069.9,0.509,0.15,0.4164,0.66,89.8,0.779,75.9,23.8,0.7448,220.8,64.1,0.7112,0.7308,0.6797,0.3422,0.3925,0.5097,0.531,-0.2211,0.431,0.5661,0.590462,CMN,BRACKET_BASE,false,true,0.40196532,0.42045678999999997,0.55668447,,0.3928,false
EVT-CON-0041,Mercantile Tariff Overhaul across Sub-Saharan Africa,1968,contemporary,economic,Africa,Sub-Saharan Africa,CHR-CON-0041,11624.8,0.534,0.871,0.2515,0.643,85.1,0.747,82.7,25.4,0.8276,545.2,41.5,0.6636,0.5856,0.5041,0.2689,0.39,0.743,0.4983,0.1574,0.4205,0.5462,0.71212,RMD,BRACKET_HIGH,false,false,0.39886182,0.609375,0.7106250000000001,,0.4031,false
EVT-CON-0042,Metallurgical Innovation Surge in USSR / Russian Federation,1949,contemporary,technological,Eurasia,USSR / Russian Federation,CHR-CON-0042,30781.4,0.563,0.368,0.5659,0.692,83,0.761,68.9,26.7,0.6868,543.9,64.5,0.7784,0.6573,0.6861,0.7545,0.8831,0.9933,0.7949,0.336,0.3009,0.5846,0.791321,RMD,BRACKET_HIGH,true,false,0.32179775,0.5680000000000001,0.5972500000000001,,0.3249,false
EVT-CON-0043,Educational Charter of European Union / Western Europe,1991,contemporary,transformation,Europe,European Union / Western Europe,CHR-CON-0043,40328.2,0.396,0.116,0.7774,0.515,91.7,0.716,64.7,26.8,0.6422,219.1,78.7,0.7836,0.6152,0.6739,0.542,0.6797,0.929,0.688,0.3138,0.3752,0.5729,0.796465,RMD,BRACKET_HIGH,true,false,0.24084680000000003,0.56929866,0.55507276,,0.3663,false
EVT-CON-0044,Silver Flotilla Currency Shock in Global Transnational Institutions,1996,contemporary,economic,Global,Global Transnational Institutions,CHR-CON-0044,44049.2,0.352,0.765,0.6294,0.639,67.3,0.656,56.5,11.4,0.4615,77.8,70.8,0.6692,0.5872,0.5222,0.4197,0.5711,0.522,0.5244,-0.0652,0.2654,0.4695,0.525043,CMN,BRACKET_BASE,false,true,0.464166,0.5042268,0.6919583,,0.3266,false
EVT-CON-0045,Pantheon Reformation of United States,2013,contemporary,religious,North America,United States,CHR-CON-0045,42062.5,0.488,0.882,0.5356,0.654,69.8,0.676,69.3,13,0.6089,145.5,77.8,0.7495,0.604,0.676,0.4911,0.6235,0.8039,0.6397,0.1999,0.4773,0.5842,0.533804,CMN,BRACKET_BASE,false,true,0.55863675,0.554001,0.5887035,,0.3658,false
EVT-CON-0046,Constitutional Reorganization of People's Republic of China,1957,contemporary,transformation,East Asia,People's Republic of China,CHR-CON-0046,45284,0.323,0.515,0.7242,0.279,77,0.5245,57.9,14.2,0.4934,345.4,50.9,0.6776,0.5528,0.6098,0.4764,0.7198,0.8066,0.6331,0.2538,0.3424,0.5913,0.64506,RMD,BRACKET_MEDIUM,false,true,0.38518221,0.47591324,0.5129224,,0.3572,false
EVT-CON-0047,Educational Charter of Republic of India,2003,contemporary,transformation,South Asia,Republic of India,CHR-CON-0047,20664.5,0.637,0.392,0.4456,0.689,98.5,0.837,79.5,31.4,0.8292,253.5,67,0.7357,0.6452,0.6685,0.5442,0.7233,0.9572,0.7077,0.312,0.2645,0.5478,0.718496,RMD,BRACKET_HIGH,false,false,0.17497200000000002,0.40611174,0.35649368,,0.3742,false
EVT-CON-0048,Synod Monotheistic Mandate in United States,1970,contemporary,religious,North America,United States,CHR-CON-0048,45033,0.621,0.494,0.6388,0.824,81.6,0.82,67,22.3,0.64,87.4,52.5,0.5861,0.6423,0.6422,0.4593,0.6246,0.8886,0.6514,0.2463,0.4031,0.549,0.716292,RMD,BRACKET_HIGH,false,false,0.34404977999999997,0.50686031,0.580384,,0.3902,false
EVT-CON-0049,Strategic Siege of Sub-Saharan Africa,1995,contemporary,war,Africa,Sub-Saharan Africa,CHR-CON-0049,33618,0.418,0.165,0.6958,0.775,94,0.8575,57,13.4,0.4789,453.5,61.6,0.7508,0.7012,0.5979,0.2512,0.4235,0.7844,0.5516,0.0832,0.3219,0.4506,0.805929,RMD,BRACKET_HIGH,true,false,0.41820459000000004,0.56769171,0.67886712,,0.3946,false
EVT-CON-0050,Secular Legal Separation in Middle East & North Africa (MENA),2000,contemporary,religious,Middle East,Middle East & North Africa (MENA),CHR-CON-0050,27169.4,0.459,0.144,0.6319,0.372,84.4,0.608,75.7,28.2,0.769,157.4,38.4,0.5582,0.6734,0.6752,0.5592,0.6351,0.6818,0.6449,0.0084,0.4317,0.4411,0.544806,CMN,BRACKET_BASE,false,true,0.3338933,0.5471702,0.67474064,,0.3106,false
EVT-CON-0051,Military Coup dՃtat in Latin America (Mercosur/Alliance),1981,contemporary,revolution,Latin America,Latin America (Mercosur/Alliance),CHR-CON-0051,37221.4,0.396,0.638,0.5929,0.741,97.9,0.86,80,19.7,0.7644,451,43.2,0.6584,0.719,0.5682,0.342,0.5713,0.4057,0.5212,-0.3133,0.7756,0.6605,0.601857,CMN,BRACKET_BASE,false,true,0.53461683,0.5726825600000001,0.8974515200000001,,0.3796,false
EVT-CON-0052,Institutional Dissolution of European Union / Western Europe,2024,contemporary,collapse,Europe,European Union / Western Europe,CHR-CON-0052,25147.3,0.626,0.738,0.3854,0.397,96.7,0.682,77.2,21.9,0.7474,278.1,51.2,0.6634,0.6823,0.5755,0.2645,0.2859,0.3853,0.4387,-0.297,0.6001,0.6682,0.586593,CMN,BRACKET_BASE,false,true,0.52665948,0.42443376,0.6055041,,0.387,false
EVT-CON-0053,Fiscal Default Crisis in Latin America (Mercosur/Alliance),2021,contemporary,collapse,Latin America,Latin America (Mercosur/Alliance),CHR-CON-0053,21528.8,0.503,0.814,0.367,0.835,73.7,0.786,75.8,27.7,0.7671,556.8,76.4,0.8396,0.7428,0.664,0.4037,0.4705,0.5606,0.5683,-0.1822,0.666,0.6069,0.579117,CMN,BRACKET_BASE,false,true,0.47988424,0.5108553,0.81823239,,0.3801,false
EVT-CON-0054,Bureaucratic Consolidation of Southeast Asia (ASEAN),1990,contemporary,transformation,Southeast Asia,Southeast Asia (ASEAN),CHR-CON-0054,23413.5,0.635,0.426,0.4607,0.662,86,0.761,80.2,11.2,0.7155,136.2,57.5,0.6432,0.5637,0.6138,0.4947,0.7421,0.7135,0.6256,0.1498,0.3636,0.5112,0.87805,RMD,BRACKET_HIGH,true,false,0.35774784000000004,0.55664127,0.58223384,,0.3372,false
EVT-CON-0055,Popular Uprising of Sub-Saharan Africa,1958,contemporary,revolution,Africa,Sub-Saharan Africa,CHR-CON-0055,38059.7,0.443,0.46,0.6397,0.575,73.8,0.6565,63.8,14.1,0.5563,92.8,65.7,0.6564,0.6317,0.4657,0.1071,0.2343,0.3882,0.3654,-0.2435,0.3569,0.5728,0.521695,CMN,BRACKET_BASE,false,true,0.64506866,0.627125,0.9121250000000001,,0.407,false
EVT-CON-0056,Astronomical Standardization by Latin America (Mercosur/Alliance),1952,contemporary,technological,Latin America,Latin America (Mercosur/Alliance),CHR-CON-0056,39969.7,0.577,0.34,0.6527,0.515,65.8,0.5865,68,25.7,0.6711,329.1,49.3,0.6661,0.5672,0.6059,0.7107,0.773,0.7684,0.685,0.2012,0.2375,0.5115,0.763064,RMD,BRACKET_HIGH,true,false,0.22927576,0.37839023,0.42361719999999997,,0.2746,false
EVT-CON-0057,Harbor Incursion Sickness in Japan,1946,contemporary,pandemic,East Asia,Japan,CHR-CON-0057,25947.9,0.398,0.354,0.5762,0.646,89.2,0.769,71.3,20.8,0.6773,86.1,64.8,0.6465,0.727,0.6984,0.2203,0.3943,0.4687,0.5017,-0.2583,0.789,0.6634,0.565647,CMN,BRACKET_BASE,false,true,0.39863835,0.44423584,0.58748976,,0.4076,false
EVT-CON-0058,Silver Flotilla Currency Shock in Sub-Saharan Africa,1954,contemporary,economic,Africa,Sub-Saharan Africa,CHR-CON-0058,12918.4,0.326,0.752,0.3613,0.293,65.6,0.4745,64,27.5,0.6388,366.7,79.3,0.8239,0.573,0.5185,0.4038,0.5143,0.3778,0.4775,-0.1952,0.3927,0.6124,0.503361,CMN,BRACKET_BASE,false,true,0.58083228,0.54658212,0.78264648,,0.3163,false
EVT-CON-0059,Decentralization Wave across Latin America (Mercosur/Alliance),2022,contemporary,collapse,Latin America,Latin America (Mercosur/Alliance),CHR-CON-0059,29732.7,0.392,0.164,0.669,0.791,67.7,0.734,61.1,29.7,0.6208,522.4,79.1,0.8485,0.8167,0.7637,0.3809,0.4789,0.4868,0.5854,-0.3299,0.6966,0.6787,0.735659,RMD,BRACKET_HIGH,true,false,0.33256257,0.5322554999999999,0.8911732700000001,,0.3843,false
EVT-CON-0060,Frontier Fragmentation of Southeast Asia (ASEAN),1970,contemporary,collapse,Southeast Asia,Southeast Asia (ASEAN),CHR-CON-0060,32372,0.361,0.194,0.693,0.474,66.6,0.57,74.3,30.3,0.7666,409.2,61.7,0.7438,0.7447,0.6902,0.4271,0.4762,0.4044,0.5485,-0.3403,0.5804,0.6544,0.781428,RMD,BRACKET_HIGH,true,false,0.26544523,0.41352069999999996,0.6074081100000001,,0.3533,false
