character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-CON-0020,Polymath Kheti of Middle East & North Africa (MENA),contemporary,Republic of India,South Asia,1964,2005,Scientific,catalyst,EVT-CON-0020,0.7535,0.8999,0.4579,0.6134,0.8706,0.6557,0.7743,40,0.5211,0.7619,0.742,1.1262,1.2335,1.1799,false
CHR-CON-0021,Governor Zhang of United States,contemporary,Sub-Saharan Africa,Africa,1987,2007,Political,catalyst,EVT-CON-0021,0.7211,0.8045,0.6868,0.7406,0.9241,0.5622,0.7485,22,0.4108,0.732,0.6805,1.1068,1.2123,1.1596,false
CHR-CON-0022,Strategos Necker of Global Transnational Institutions,contemporary,Latin America (Mercosur/Alliance),Latin America,1946,1974,Military,architect,EVT-CON-0022,0.8485,0.8176,0.7354,0.8773,0.5705,0.4008,0.6917,98,0.2617,0.7858,0.6168,0.8487,0.8798,0.7866,false
CHR-CON-0023,Master Sculptor Vikram of Latin America (Mercosur/Alliance),contemporary,United States,North America,1990,1996,Cultural,catalyst,EVT-CON-0023,0.7756,0.6699,0.4868,0.6586,0.9264,0.5447,0.9212,43,0.4431,0.8338,0.7216,1.1198,1.2265,1.1731,false
CHR-CON-0024,Consul Li of Southeast Asia (ASEAN),contemporary,Republic of India,South Asia,2002,2025,Political,disruptor,EVT-CON-0024,0.6798,0.6409,0.4891,0.6214,0.7379,0.8509,0.9378,41,0.6148,0.783,0.7151,1.2242,1.25,1.25,false
CHR-CON-0025,Guild Master Hamilton of People's Republic of China,contemporary,Republic of India,South Asia,1983,1989,Economic,catalyst,EVT-CON-0025,0.6702,0.697,0.661,0.6877,0.911,0.7525,0.8638,41,0.5324,0.7476,0.7007,1.1132,1.2192,1.1662,false
CHR-CON-0026,Governor Belisarius of Middle East & North Africa (MENA),contemporary,European Union / Western Europe,Europe,1971,1985,Political,disruptor,EVT-CON-0026,0.7107,0.6159,0.2162,0.6316,0.8377,0.8384,0.9464,23,0.6034,0.805,0.7602,1.2398,1.25,1.25,true
CHR-CON-0027,Chronicler Al-Mansur of Latin America (Mercosur/Alliance),contemporary,Global Transnational Institutions,Global,1967,1982,Cultural,stabilizer,EVT-CON-0027,0.6576,0.6527,0.8748,0.8725,0.4614,0.2854,0.5952,96,0.2065,0.6326,0.4825,0.8157,0.8455,0.756,false
CHR-CON-0028,Customs Director Leonidas of Latin America (Mercosur/Alliance),contemporary,Global Transnational Institutions,Global,1985,2012,Economic,disruptor,EVT-CON-0028,0.8183,0.7127,0.3492,0.4475,0.8184,0.9331,0.7373,20,0.7428,0.7859,0.7775,1.2457,1.25,1.25,true
CHR-CON-0029,Legate Hathor of Republic of India,contemporary,Sub-Saharan Africa,Africa,1975,2001,Military,disruptor,EVT-CON-0029,0.7018,0.7926,0.5193,0.3559,0.883,0.7153,0.7515,19,0.6797,0.7217,0.7271,1.2283,1.25,1.25,false
CHR-CON-0030,High Priest Al-Mansur of USSR / Russian Federation,contemporary,Latin America (Mercosur/Alliance),Latin America,2010,2026,Religious,architect,EVT-CON-0030,0.7451,0.822,0.818,0.8909,0.716,0.3505,0.735,53,0.2298,0.7411,0.6035,0.8454,0.8764,0.7836,false
CHR-CON-0031,Marshal Baldwin of Sub-Saharan Africa,contemporary,Japan,East Asia,2004,2026,Military,architect,EVT-CON-0031,0.7263,0.6053,0.716,0.7547,0.7536,0.3174,0.578,129,0.2813,0.667,0.5604,0.8349,0.8654,0.7738,false
CHR-CON-0032,Alchemist Li of Middle East & North Africa (MENA),contemporary,Global Transnational Institutions,Global,1973,2005,Scientific,catalyst,EVT-CON-0032,0.59,0.9101,0.6636,0.5862,0.7488,0.6156,0.7309,53,0.5147,0.6464,0.6526,1.0981,1.2027,1.1504,false
CHR-CON-0033,Customs Director Mirabeau of Sub-Saharan Africa,contemporary,Middle East & North Africa (MENA),Middle East,1947,1985,Economic,catalyst,EVT-CON-0033,0.6863,0.6617,0.5947,0.6383,0.8144,0.6274,0.8648,46,0.4946,0.7577,0.6754,1.1053,1.2105,1.1579,false
CHR-CON-0034,Alchemist Hammurabi of European Union / Western Europe,contemporary,European Union / Western Europe,Europe,1966,1975,Scientific,catalyst,EVT-CON-0034,0.7462,0.8418,0.6311,0.5877,0.7299,0.4555,0.8682,44,0.4339,0.795,0.6784,1.1062,1.2115,1.1589,false
CHR-CON-0035,Hierophant Lafayette of Republic of India,contemporary,Middle East & North Africa (MENA),Middle East,1994,2026,Religious,wildcard,EVT-CON-0035,0.4433,0.6046,0.7125,0.6461,0.7975,0.7738,0.8522,16,0.5639,0.6068,0.6115,1.0334,1.0851,1.1368,false
CHR-CON-0036,Centurion Madison of United States,contemporary,Middle East & North Africa (MENA),Middle East,1977,2000,Military,catalyst,EVT-CON-0036,0.7407,0.6884,0.7164,0.7657,0.9182,0.6502,0.8567,27,0.4422,0.7871,0.6923,1.1106,1.2163,1.1635,false
CHR-CON-0037,Admiral Saladin of Latin America (Mercosur/Alliance),contemporary,Middle East & North Africa (MENA),Middle East,1964,1977,Military,wildcard,EVT-CON-0037,0.5353,0.6158,0.2798,0.6188,0.8062,0.2252,0.7679,22,0.3032,0.6283,0.5872,1.0262,1.0775,1.1288,false
CHR-CON-0038,Senator Otto of Latin America (Mercosur/Alliance),contemporary,USSR / Russian Federation,Eurasia,1959,1993,Political,disruptor,EVT-CON-0038,0.8606,0.8086,0.4729,0.541,0.8864,0.716,0.7656,45,0.5875,0.8226,0.7673,1.2422,1.25,1.25,true
CHR-CON-0039,Admiral Song of Japan,contemporary,USSR / Russian Federation,Eurasia,1976,2018,Military,wildcard,EVT-CON-0039,0.494,0.7208,0.5755,0.655,0.7065,0.4067,0.4558,38,0.3758,0.4787,0.5267,1.008,1.0584,1.1088,false
CHR-CON-0040,Viceroy Talleyrand of Sub-Saharan Africa,contemporary,Sub-Saharan Africa,Africa,1960,2000,Political,stabilizer,EVT-CON-0040,0.8064,0.5669,0.8279,0.8319,0.622,0.3048,0.5315,236,0.2365,0.6964,0.531,0.8276,0.8579,0.7671,false
CHR-CON-0041,Cardinal Mazarin of Sub-Saharan Africa,contemporary,People's Republic of China,East Asia,1975,1988,Religious,disruptor,EVT-CON-0041,0.7645,0.6,0.363,0.51,0.854,0.8437,0.94,40,0.6668,0.8347,0.765,1.2414,1.25,1.25,true
CHR-CON-0042,Customs Director Imhotep of Global Transnational Institutions,contemporary,Latin America (Mercosur/Alliance),Latin America,1992,2026,Economic,disruptor,EVT-CON-0042,0.8466,0.6241,0.3588,0.4756,0.8273,0.9296,0.8647,21,0.727,0.8539,0.7888,1.2497,1.25,1.25,true
CHR-CON-0043,Syndic Talleyrand of People's Republic of China,contemporary,Southeast Asia (ASEAN),Southeast Asia,2007,2016,Economic,catalyst,EVT-CON-0043,0.6044,0.8732,0.5741,0.7668,0.8184,0.6903,0.9372,37,0.4617,0.7375,0.7032,1.114,1.2201,1.1671,false
CHR-CON-0044,Centurion Baldwin of Japan,contemporary,United States,North America,1964,1974,Military,wildcard,EVT-CON-0044,0.6958,0.8061,0.3106,0.5756,0.7581,0.8366,0.7271,25,0.6305,0.7083,0.7333,1.07,1.1235,1.177,false
CHR-CON-0045,Treasurer Mentuhotep of USSR / Russian Federation,contemporary,Japan,East Asia,1945,1972,Economic,catalyst,EVT-CON-0045,0.6742,0.7962,0.7264,0.7321,0.7264,0.7991,0.7281,29,0.5335,0.6958,0.6668,1.1025,1.2075,1.155,false
CHR-CON-0046,Geometer Kautilya of Middle East & North Africa (MENA),contemporary,Global Transnational Institutions,Global,1950,1979,Scientific,wildcard,EVT-CON-0046,0.5632,0.5633,0.6936,0.744,0.3387,0.2135,0.7201,39,0.2348,0.626,0.4596,0.9879,1.0373,1.0867,false
CHR-CON-0047,Patriarch Alexander of People's Republic of China,contemporary,Republic of India,South Asia,1961,1981,Religious,architect,EVT-CON-0047,0.7825,0.6348,0.7317,0.7432,0.5161,0.4099,0.5626,90,0.3334,0.6945,0.5538,0.8332,0.8637,0.7723,false
CHR-CON-0048,Polymath Talleyrand of Republic of India,contemporary,Japan,East Asia,1986,2018,Scientific,wildcard,EVT-CON-0048,0.5568,0.3994,0.2794,0.3243,0.7713,0.2676,0.6658,6,0.4716,0.6004,0.5607,1.0182,1.0691,1.12,false
CHR-CON-0049,Warlord Solon of USSR / Russian Federation,contemporary,United States,North America,1989,2005,Military,wildcard,EVT-CON-0049,0.4543,0.742,0.3068,0.4221,0.8408,0.352,0.6372,19,0.465,0.5275,0.5976,1.0293,1.0807,1.1322,false
CHR-CON-0050,Mint Overseer Tariq of Middle East & North Africa (MENA),contemporary,Latin America (Mercosur/Alliance),Latin America,2005,2026,Economic,catalyst,EVT-CON-0050,0.6717,0.8244,0.6613,0.6792,0.9473,0.7596,0.7605,26,0.5402,0.7072,0.7116,1.1167,1.223,1.1698,false
CHR-CON-0051,Syndic Zhang of Southeast Asia (ASEAN),contemporary,USSR / Russian Federation,Eurasia,1995,2026,Economic,catalyst,EVT-CON-0051,0.7945,0.7163,0.6326,0.7037,0.7454,0.4895,0.712,42,0.3929,0.7615,0.6497,1.0971,1.2016,1.1494,false
CHR-CON-0052,Chancellor Kautilya of United States,contemporary,European Union / Western Europe,Europe,1970,1981,Political,architect,EVT-CON-0052,0.8002,0.6841,0.8081,0.7321,0.6409,0.3631,0.7329,45,0.3155,0.7733,0.5958,0.8436,0.8744,0.7818,false
CHR-CON-0053,Centurion Puduhepa of USSR / Russian Federation,contemporary,Latin America (Mercosur/Alliance),Latin America,1974,2004,Military,wildcard,EVT-CON-0053,0.4132,0.7244,0.5035,0.5512,0.5621,0.7767,0.5884,67,0.6127,0.4833,0.5731,1.0219,1.073,1.1241,false
CHR-CON-0054,Syndic Baldwin of Global Transnational Institutions,contemporary,Global Transnational Institutions,Global,2008,2016,Economic,catalyst,EVT-CON-0054,0.6638,0.8688,0.6789,0.6131,0.7692,0.7132,0.8531,50,0.5501,0.7395,0.698,1.1124,1.2183,1.1654,false
CHR-CON-0055,Metallurgist Chen of Latin America (Mercosur/Alliance),contemporary,Sub-Saharan Africa,Africa,1950,1993,Scientific,disruptor,EVT-CON-0055,0.6367,0.5175,0.2699,0.5701,0.7698,0.9415,0.7226,39,0.6857,0.671,0.6964,1.2178,1.25,1.25,false
CHR-CON-0056,Geometer Hamilton of USSR / Russian Federation,contemporary,Global Transnational Institutions,Global,2010,2026,Scientific,stabilizer,EVT-CON-0056,0.6127,0.6599,0.9101,0.7688,0.6343,0.1372,0.6566,209,0.1842,0.6303,0.4869,0.8168,0.8467,0.757,false
CHR-CON-0057,General Enheduanna of United States,contemporary,Middle East & North Africa (MENA),Middle East,1980,1988,Military,architect,EVT-CON-0057,0.7613,0.7179,0.7272,0.9116,0.5166,0.2997,0.6746,66,0.1941,0.7266,0.5533,0.8331,0.8636,0.7722,false
CHR-CON-0058,Astronomer Ramesses of Middle East & North Africa (MENA),contemporary,Latin America (Mercosur/Alliance),Latin America,1962,1993,Scientific,catalyst,EVT-CON-0058,0.7173,0.9113,0.5113,0.58,0.8395,0.5835,0.7597,28,0.5018,0.7343,0.7133,1.1172,1.2236,1.1704,false
CHR-CON-0059,Scribe Song of People's Republic of China,contemporary,Latin America (Mercosur/Alliance),Latin America,1949,1963,Cultural,wildcard,EVT-CON-0059,0.7916,0.6743,0.7495,0.2689,0.5292,0.2748,0.4957,60,0.503,0.6733,0.5556,1.0167,1.0675,1.1183,false
CHR-CON-0060,Astronomer Samudra of Republic of India,contemporary,Japan,East Asia,1950,1960,Scientific,architect,EVT-CON-0060,0.6662,0.7931,0.8578,0.7423,0.7338,0.2263,0.6375,122,0.242,0.6547,0.5523,0.8329,0.8633,0.7719,false
CHR-CON-0061,Arch-Engineer Mazarin of Middle East & North Africa (MENA),contemporary,United States,North America,1974,1997,Scientific,catalyst,EVT-CON-0061,0.7017,0.6597,0.6591,0.6131,0.7336,0.7332,0.8479,26,0.5601,0.7602,0.675,1.1051,1.2104,1.1578,false
CHR-CON-0062,Senator Heinrich of Middle East & North Africa (MENA),contemporary,Japan,East Asia,1954,1990,Political,wildcard,EVT-CON-0062,0.7575,0.558,0.3904,0.4805,0.7106,0.6479,0.7923,40,0.5837,0.7714,0.6826,1.0548,1.1075,1.1603,false
CHR-CON-0063,Strategos Ashoka of European Union / Western Europe,contemporary,Southeast Asia (ASEAN),Southeast Asia,2001,2026,Military,catalyst,EVT-CON-0063,0.8023,0.7584,0.4906,0.6968,0.9463,0.707,0.7252,55,0.5051,0.7715,0.7372,1.1247,1.2318,1.1783,false
CHR-CON-0064,Dramatist Mazarin of Latin America (Mercosur/Alliance),contemporary,Middle East & North Africa (MENA),Middle East,1986,2000,Cultural,architect,EVT-CON-0064,0.8321,0.7324,0.7706,0.9144,0.5845,0.1886,0.6109,58,0.1371,0.7436,0.5527,0.833,0.8634,0.772,false
CHR-CON-0065,Treasurer Marshall of USSR / Russian Federation,contemporary,Global Transnational Institutions,Global,2005,2026,Economic,disruptor,EVT-CON-0065,0.7033,0.5278,0.4706,0.5003,0.7937,0.6855,0.955,17,0.5926,0.804,0.6981,1.2183,1.25,1.25,false
CHR-CON-0066,Astronomer Wu of Republic of India,contemporary,Middle East & North Africa (MENA),Middle East,1954,1960,Scientific,catalyst,EVT-CON-0066,0.6748,0.8397,0.742,0.7506,0.7526,0.7756,0.7469,24,0.5125,0.7037,0.6742,1.1049,1.2101,1.1575,false
CHR-CON-0067,Minister Harun of Japan,contemporary,Middle East & North Africa (MENA),Middle East,1993,2011,Political,disruptor,EVT-CON-0067,0.8901,0.8217,0.2198,0.4778,0.7387,0.9171,0.8433,24,0.7197,0.8714,0.8248,1.25,1.25,1.25,true
CHR-CON-0068,Strategos Labarna of People's Republic of China,contemporary,Global Transnational Institutions,Global,1996,2025,Military,architect,EVT-CON-0068,0.7895,0.7295,0.8828,0.8015,0.7499,0.4417,0.6029,118,0.3201,0.7149,0.5976,0.844,0.8749,0.7823,false
CHR-CON-0069,Pontiff Chandra of Japan,contemporary,Latin America (Mercosur/Alliance),Latin America,2003,2013,Religious,stabilizer,EVT-CON-0069,0.6531,0.6216,0.8786,0.6917,0.4684,0.2917,0.6625,192,0.3,0.6569,0.4975,0.8194,0.8494,0.7594,false
CHR-CON-0070,Geometer Bradford of Japan,contemporary,Middle East & North Africa (MENA),Middle East,1947,1961,Scientific,stabilizer,EVT-CON-0070,0.6745,0.7065,0.8949,0.72,0.692,0.2296,0.5909,158,0.2548,0.641,0.526,0.8264,0.8566,0.7659,false
CHR-CON-0071,Commander Harsha of Sub-Saharan Africa,contemporary,Latin America (Mercosur/Alliance),Latin America,1968,1999,Military,wildcard,EVT-CON-0071,0.8622,0.3809,0.4277,0.2199,0.6618,0.2534,0.6155,9,0.5167,0.7635,0.5985,1.0296,1.081,1.1325,false
CHR-CON-0072,Treasurer Zhao of Southeast Asia (ASEAN),contemporary,Southeast Asia (ASEAN),Southeast Asia,2007,2018,Economic,catalyst,EVT-CON-0072,0.6242,0.807,0.7007,0.6915,0.8607,0.6414,0.7145,60,0.4749,0.6603,0.6549,1.0988,1.2035,1.1511,false
CHR-CON-0073,Patriarch Song of Sub-Saharan Africa,contemporary,Middle East & North Africa (MENA),Middle East,1986,2000,Religious,wildcard,EVT-CON-0073,0.7357,0.6711,0.5289,0.3915,0.5071,0.3744,0.4645,41,0.4914,0.6272,0.564,1.0192,1.0702,1.1211,false
CHR-CON-0074,Master Sculptor Solon of Republic of India,contemporary,European Union / Western Europe,Europe,2003,2026,Cultural,architect,EVT-CON-0074,0.7991,0.6654,0.8973,0.8063,0.7504,0.1905,0.7372,166,0.1921,0.7744,0.5713,0.8375,0.8682,0.7762,false
CHR-CON-0075,Treasurer Al-Mansur of European Union / Western Europe,contemporary,USSR / Russian Federation,Eurasia,1983,1996,Economic,disruptor,EVT-CON-0075,0.9399,0.8289,0.2874,0.6346,0.8485,0.7272,0.7486,38,0.5463,0.8634,0.7975,1.25,1.25,1.25,true
CHR-CON-0076,Governor Tiglath of Middle East & North Africa (MENA),contemporary,European Union / Western Europe,Europe,1997,2007,Political,stabilizer,EVT-CON-0076,0.672,0.5505,0.918,0.8225,0.6287,0.253,0.6504,214,0.2152,0.6634,0.4975,0.8194,0.8494,0.7594,false
CHR-CON-0077,Hierophant Harsha of Japan,contemporary,Global Transnational Institutions,Global,1984,2019,Religious,architect,EVT-CON-0077,0.8826,0.707,0.7102,0.726,0.5389,0.3732,0.6692,129,0.3236,0.7972,0.6066,0.8462,0.8772,0.7843,false
CHR-CON-0078,Hierophant Aurelius of Republic of India,contemporary,Global Transnational Institutions,Global,2009,2015,Religious,disruptor,EVT-CON-0078,0.8907,0.7881,0.4955,0.3572,0.9001,0.8167,0.9434,40,0.7297,0.9118,0.8225,1.25,1.25,1.25,true
CHR-CON-0079,Vizier Sargon of Middle East & North Africa (MENA),contemporary,Latin America (Mercosur/Alliance),Latin America,1977,2020,Political,architect,EVT-CON-0079,0.9086,0.8557,0.829,0.7303,0.7794,0.2393,0.5745,124,0.2545,0.775,0.6251,0.8508,0.8819,0.7885,false
CHR-CON-0080,Physician Sherman of Latin America (Mercosur/Alliance),contemporary,Southeast Asia (ASEAN),Southeast Asia,1960,2003,Scientific,architect,EVT-CON-0080,0.8326,0.6414,0.7047,0.7047,0.6978,0.2144,0.5561,176,0.2548,0.722,0.5689,0.8369,0.8676,0.7757,false
CHR-CON-0081,General Rimush of Latin America (Mercosur/Alliance),contemporary,Republic of India,South Asia,1981,2015,Military,wildcard,EVT-CON-0081,0.6274,0.846,0.1789,0.4852,0.7788,0.1908,0.4064,33,0.3528,0.539,0.598,1.0294,1.0809,1.1323,false
CHR-CON-0082,Metallurgist Enheduanna of European Union / Western Europe,contemporary,People's Republic of China,East Asia,2000,2026,Scientific,catalyst,EVT-CON-0082,0.5356,0.9046,0.5172,0.7013,0.9077,0.5253,0.7825,16,0.412,0.6344,0.6651,1.102,1.207,1.1545,false
CHR-CON-0083,Guild Master Rajaraja of Latin America (Mercosur/Alliance),contemporary,Global Transnational Institutions,Global,1975,2018,Economic,catalyst,EVT-CON-0083,0.5397,0.8101,0.4829,0.7192,0.8037,0.5502,0.726,18,0.4155,0.6143,0.6342,1.0923,1.1963,1.1443,false
CHR-CON-0084,Centurion Dara of People's Republic of China,contemporary,USSR / Russian Federation,Eurasia,1976,1993,Military,disruptor,EVT-CON-0084,0.9312,0.7419,0.4301,0.4676,0.7853,0.8021,0.725,17,0.6672,0.8487,0.7746,1.2447,1.25,1.25,true
CHR-CON-0085,Minister Saladin of Middle East & North Africa (MENA),contemporary,Sub-Saharan Africa,Africa,1974,1993,Political,architect,EVT-CON-0085,0.7354,0.6579,0.7731,0.8462,0.7224,0.3755,0.6122,76,0.2647,0.6861,0.5694,0.8371,0.8677,0.7758,false
CHR-CON-0086,Master Sculptor Talleyrand of Republic of India,contemporary,Latin America (Mercosur/Alliance),Latin America,1964,1999,Cultural,catalyst,EVT-CON-0086,0.6827,0.7555,0.6785,0.7697,0.7939,0.6097,0.732,57,0.42,0.7024,0.648,1.0966,1.2011,1.1488,false
CHR-CON-0087,Pontiff Sun of Latin America (Mercosur/Alliance),contemporary,Sub-Saharan Africa,Africa,1951,1980,Religious,wildcard,EVT-CON-0087,0.8796,0.7695,0.303,0.2883,0.4503,0.8205,0.4926,67,0.7661,0.7248,0.7051,1.0615,1.1146,1.1677,false
CHR-CON-0088,General Hammurabi of European Union / Western Europe,contemporary,Sub-Saharan Africa,Africa,2004,2015,Military,architect,EVT-CON-0088,0.9072,0.7554,0.728,0.8954,0.6749,0.256,0.7428,177,0.1803,0.8414,0.6236,0.8504,0.8815,0.7882,false
CHR-CON-0089,Alchemist Samudra of Latin America (Mercosur/Alliance),contemporary,People's Republic of China,East Asia,1979,1992,Scientific,architect,EVT-CON-0089,0.8011,0.6033,0.806,0.7463,0.5471,0.2716,0.7476,56,0.2627,0.7797,0.5578,0.8342,0.8647,0.7732,false
CHR-CON-0090,Scribe Talleyrand of Global Transnational Institutions,contemporary,Japan,East Asia,1969,2005,Cultural,architect,EVT-CON-0090,0.822,0.6599,0.8249,0.7203,0.765,0.4411,0.7522,126,0.3604,0.7941,0.6297,0.8519,0.8831,0.7896,false
CHR-CON-0091,Physician Gao of Republic of India,contemporary,Sub-Saharan Africa,Africa,1961,1989,Scientific,disruptor,EVT-CON-0091,0.6708,0.7667,0.2153,0.3269,0.7009,0.9456,0.8601,44,0.8094,0.7465,0.7708,1.2434,1.25,1.25,true
CHR-CON-0092,Master Sculptor Seneb of Republic of India,contemporary,Japan,East Asia,1957,1990,Cultural,stabilizer,EVT-CON-0092,0.7817,0.7781,0.7983,0.8021,0.6527,0.1806,0.4496,158,0.1892,0.6489,0.5346,0.8285,0.8588,0.7679,false
CHR-CON-0093,Commander Madison of European Union / Western Europe,contemporary,Global Transnational Institutions,Global,1962,1968,Military,architect,EVT-CON-0093,0.7984,0.7799,0.6922,0.8951,0.6622,0.3905,0.6595,35,0.2477,0.7428,0.6094,0.8469,0.8779,0.785,false
CHR-CON-0094,Chronicler Leonidas of Southeast Asia (ASEAN),contemporary,Sub-Saharan Africa,Africa,1968,2011,Cultural,catalyst,EVT-CON-0094,0.8153,0.842,0.536,0.6432,0.8512,0.6901,0.9138,53,0.5235,0.8547,0.7626,1.1327,1.2406,1.1867,true
CHR-CON-0095,Archon Rimush of Latin America (Mercosur/Alliance),contemporary,Southeast Asia (ASEAN),Southeast Asia,1945,1980,Political,disruptor,EVT-CON-0095,0.8948,0.7527,0.4153,0.4047,0.8029,0.761,0.9159,15,0.6781,0.9033,0.7968,1.25,1.25,1.25,true
