event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-MED-0011,Bureaucratic Consolidation of Abbasid Caliphate,754,medieval,transformation,Middle East,Abbasid Caliphate,CHR-MED-0011,1116.8,0.745,0.733,0.4442,0.477,9.2,0.2845,25.5,36.6,0.2788,39.4,9.2,0.3119,0.2328,0.3044,0.2187,0.3474,0.4144,0.3035,0.1816,0.3385,0.6616,0.421538,CMN,BRACKET_BASE,false,true,0.86562135,0.53425,0.588125,,0.3148,true
EVT-MED-0012,Dynastic Disintegration of Chola Dynasty,641,medieval,collapse,South India,Chola Dynasty,CHR-MED-0012,576.1,0.725,0.222,0.3429,0.574,13.7,0.3555,26.5,36.9,0.2914,51.6,7,0.3204,0.4453,0.3613,0,0.09,0.1693,0.2132,-0.276,0.5043,0.7566,0.552352,CMN,BRACKET_BASE,false,true,0.52531453,0.40204836,0.5644849999999999,,0.3972,false
EVT-MED-0013,Institutional Dissolution of Kievan Rus,598,medieval,collapse,Eastern Europe,Kievan Rus,CHR-MED-0013,742.2,0.579,0.276,0.4506,0.433,8.6,0.2595,27.7,41.8,0.3337,33.3,9.7,0.3022,0.4454,0.3351,0,0.0538,0.1473,0.1963,-0.2981,0.4573,0.7487,0.545609,CMN,BRACKET_BASE,false,true,0.67795893,0.4952818,0.8117446,,0.3941,false
EVT-MED-0014,Territorial Rupture of Kievan Rus,615,medieval,collapse,Eastern Europe,Kievan Rus,CHR-MED-0014,1074.1,0.675,0.509,0.5118,0.64,6.3,0.3515,31.3,36.4,0.3401,12.6,5.1,0.2089,0.4887,0.4348,0.1352,0.1942,0.0455,0.2597,-0.4432,0.6648,0.855,0.440871,CMN,BRACKET_BASE,false,true,0.8978750000000001,0.5785,1,,0.3713,true
EVT-MED-0015,Borderlands Pacification of Umayyad Caliphate (Al-Andalus),1492,medieval,war,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0015,777.4,0.589,0.334,0.4471,0.846,16.9,0.5075,28.2,39.7,0.3265,56.7,6.6,0.3253,0.3543,0.2405,0.0826,0.1827,0.1265,0.1973,-0.2278,0.4719,0.6788,0.395429,CMN,BRACKET_BASE,false,true,0.89153558,0.5475,0.8425,,0.3407,true
EVT-MED-0016,Printing & Communications Diffusion in Umayyad Caliphate (Al-Andalus),681,medieval,technological,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0016,678.3,0.412,0.238,0.4813,0.584,17,0.377,27.5,38.6,0.3124,15.1,5.3,0.223,0.276,0.3333,0.3783,0.4523,0.4149,0.371,0.1389,0.4327,0.6376,0.654626,RMD,BRACKET_MEDIUM,false,true,0.7043519999999999,0.5200800800000001,0.6828695100000001,,0.2679,false
EVT-MED-0017,Urban Quarantine Emergency in Kamakura / Muromachi Japan,602,medieval,pandemic,East Asia,Kamakura / Muromachi Japan,CHR-MED-0017,704,0.716,0.297,0.3848,0.683,13.7,0.41,28.7,35.5,0.3067,26.5,9.2,0.2832,0.3911,0.3139,0.0217,0.2496,0.0358,0.2024,-0.3553,0.8142,0.8602,0.487382,CMN,BRACKET_BASE,false,true,0.78768186,0.4718758,0.83720444,,0.3808,false
EVT-MED-0018,Maritime Trade Hub Expansion in Holy Roman Empire,597,medieval,economic,Central Europe,Holy Roman Empire,CHR-MED-0018,1006.8,0.735,0.385,0.4986,0.755,12.9,0.442,33.9,43.3,0.4095,25.6,6.5,0.2672,0.4804,0.4284,0.2506,0.3799,0.3707,0.382,-0.1097,0.5948,0.6354,0.373865,CMN,BRACKET_BASE,false,true,0.701875,0.552875,0.82575,,0.3442,true
EVT-MED-0019,Respiratory Virulence Wave across Kingdom of England,1187,medieval,pandemic,British Isles,Kingdom of England,CHR-MED-0019,561.4,0.621,0.169,0.383,0.469,14,0.3045,35.4,38.6,0.3974,60.8,12.2,0.3583,0.4307,0.3612,0,0.1406,0.4758,0.2817,0.0451,0.7051,0.6679,0.639314,RMD,BRACKET_MEDIUM,false,true,0.56172186,0.41306832,0.46537092,,0.4023,false
EVT-MED-0020,Agricultural Plague Wave in Kingdom of England,738,medieval,pandemic,British Isles,Kingdom of England,CHR-MED-0020,756.8,0.525,0.149,0.5119,0.288,9.2,0.19,28,36.1,0.3028,60.7,5.5,0.3247,0.3878,0.3273,0,0.1201,0.0095,0.1689,-0.3783,0.6001,0.8336,0.416,CMN,BRACKET_BASE,false,true,0.7971964,0.47914786,0.8439435,,0.3753,false
EVT-MED-0021,Orthodoxy & Heresy Trial Wave in Kingdom of England,655,medieval,religious,British Isles,Kingdom of England,CHR-MED-0021,659,0.491,0.403,0.3988,0.336,11.2,0.224,31.4,36.7,0.343,27.2,5.3,0.2656,0.3553,0.3359,0.1892,0.2953,0.5369,0.3425,0.1816,0.3891,0.6805,0.529665,CMN,BRACKET_BASE,false,true,0.57930583,0.38876249999999996,0.38940048,,0.3746,false
EVT-MED-0022,Provincial Autonomy Insurgency against Umayyad Caliphate (Al-Andalus),617,medieval,revolution,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0022,614.4,0.689,0.643,0.2459,0.778,11.5,0.4465,28.5,38.6,0.3231,41.2,6.9,0.3036,0.3417,0.2514,0,0.2724,0.0403,0.1812,-0.3014,0.6622,0.806,0.365175,CMN,BRACKET_BASE,false,true,0.8406773700000001,0.53823714,0.8456064000000001,,0.3782,true
EVT-MED-0023,Fiscal Default Crisis in Holy Roman Empire,635,medieval,collapse,Central Europe,Holy Roman Empire,CHR-MED-0023,1041.6,0.457,0.804,0.4731,0.693,8.8,0.3905,33.3,42.5,0.3982,50.1,11.8,0.3423,0.4695,0.4168,0.1238,0.1843,0.1038,0.2596,-0.3657,0.7941,0.8367,0.665186,RMD,BRACKET_MEDIUM,false,true,0.58202384,0.3897368,0.59678238,,0.362,false
EVT-MED-0024,Harbor Incursion Sickness in Umayyad Caliphate (Al-Andalus),905,medieval,pandemic,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0024,965.3,0.502,0.496,0.5152,0.413,8.2,0.2475,32.1,37.6,0.3559,28.5,12.7,0.306,0.3911,0.357,0,0.138,0.1173,0.2007,-0.2738,0.7269,0.7918,0.428854,CMN,BRACKET_BASE,false,true,0.78921072,0.55768979,0.8603935599999999,,0.3831,true
EVT-MED-0025,Monastic Network Expansion of Chola Dynasty,830,medieval,religious,South India,Chola Dynasty,CHR-MED-0025,547.3,0.644,0.502,0.2694,0.396,15.5,0.2755,32.4,42.4,0.3879,17.8,12,0.2684,0.3143,0.3142,0.2115,0.3697,0.4265,0.3272,0.1122,0.3572,0.64,0.665407,RMD,BRACKET_MEDIUM,false,true,0.50199084,0.36846323999999997,0.39244404,,0.3322,false
EVT-MED-0026,Military Coup dՃtat in Kievan Rus,1116,medieval,revolution,Eastern Europe,Kievan Rus,CHR-MED-0026,1160,0.543,0.742,0.5229,0.531,13.3,0.332,32.7,35.3,0.3486,47,8.9,0.3232,0.4465,0.349,0,0.2766,0.3061,0.2756,-0.1404,0.6637,0.6912,0.68214,RMD,BRACKET_MEDIUM,false,false,0.55632024,0.40625775,0.5351103599999999,,0.4058,false
EVT-MED-0027,Synod Monotheistic Mandate in Abbasid Caliphate,1499,medieval,religious,Middle East,Abbasid Caliphate,CHR-MED-0027,707.8,0.688,0.702,0.2735,0.213,17.9,0.196,29.7,37.4,0.3289,9.9,4.7,0.1894,0.2163,0.1784,0.0083,0.1785,0.0888,0.1341,-0.1275,0.2229,0.6348,0.56608,CMN,BRACKET_BASE,false,true,0.6160528,0.36457259999999997,0.43597774,,0.338,false
EVT-MED-0028,Hydraulic Engineering Grid in Umayyad Caliphate (Al-Andalus),1057,medieval,technological,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0028,750.6,0.464,0.525,0.4144,0.202,11.7,0.1595,29.5,43.9,0.3657,44.7,4.7,0.2986,0.2419,0.2928,0.3778,0.4944,0.5174,0.3849,0.2755,0.2933,0.7112,0.61197,CMN,BRACKET_BASE,false,true,0.43295174999999997,0.37866542999999997,0.41209916,,0.3048,false
EVT-MED-0029,Pantheon Reformation of Holy Roman Empire,1147,medieval,religious,Central Europe,Holy Roman Empire,CHR-MED-0029,625.7,0.489,0.385,0.3887,0.269,9.4,0.1815,33.6,41.1,0.3931,64.2,13.4,0.3683,0.3193,0.3499,0.2125,0.2996,0.2603,0.2883,-0.059,0.2384,0.577,0.728024,RMD,BRACKET_HIGH,false,false,0.48107726,0.3619596,0.43256481,,0.2891,false
EVT-MED-0030,Constitutional Reorganization of Kingdom of France,518,medieval,transformation,Western Europe,Kingdom of France,CHR-MED-0030,736.7,0.444,0.861,0.3129,0.223,10.7,0.165,32.3,40.9,0.3779,14.4,7.5,0.2306,0.2082,0.2352,0.1703,0.3583,0.4831,0.291,0.2749,0.2188,0.7048,0.778403,RMD,BRACKET_HIGH,true,false,0.4915779,0.37237814999999996,0.31892668,,0.341,false
EVT-MED-0031,Bureaucratic Consolidation of Mali Empire,740,medieval,transformation,West Africa,Mali Empire,CHR-MED-0031,710.3,0.61,0.507,0.3566,0.502,13,0.316,35.8,44.5,0.4372,50.5,9.7,0.3324,0.2857,0.3259,0.261,0.4476,0.5402,0.3721,0.2545,0.1376,0.6354,0.629071,CMN,BRACKET_BASE,false,true,0.49974056,0.53456909,0.46959192,,0.3355,false
EVT-MED-0032,Printing & Communications Diffusion in Byzantine Empire,735,medieval,technological,Eastern Mediterranean,Byzantine Empire,CHR-MED-0032,679.9,0.55,0.532,0.3525,0.53,17.5,0.3525,29.7,40.1,0.3451,26.1,5.2,0.2621,0.2869,0.3309,0.4093,0.4731,0.6576,0.4316,0.3707,0.1878,0.7196,0.593628,CMN,BRACKET_BASE,false,true,0.48085098000000004,0.4725816,0.50940659,,0.3332,false
EVT-MED-0033,Monastic Network Expansion of Abbasid Caliphate,816,medieval,religious,Middle East,Abbasid Caliphate,CHR-MED-0033,644.4,0.535,0.881,0.2352,0.566,4.7,0.3065,27.9,43.6,0.3467,42.1,13.5,0.3382,0.3378,0.3726,0.276,0.3551,0.5231,0.3729,0.1853,0.3898,0.6943,0.56602,CMN,BRACKET_BASE,false,true,0.6770552099999999,0.52813458,0.56588063,,0.3288,false
EVT-MED-0034,Strategic Siege of Kievan Rus,746,medieval,war,Eastern Europe,Kievan Rus,CHR-MED-0034,976.5,0.457,0.594,0.5047,0.69,13,0.41,26.6,41.3,0.3189,10.4,6.8,0.2035,0.3837,0.3387,0,0.1882,0.0872,0.1996,-0.2965,0.4974,0.7294,0.468097,CMN,BRACKET_BASE,false,true,0.59886216,0.39700218,0.5680320000000001,,0.3832,false
EVT-MED-0035,Treaty System Implementation across Abbasid Caliphate,1476,medieval,transformation,Middle East,Abbasid Caliphate,CHR-MED-0035,1216.1,0.682,0.412,0.6073,0.791,10.1,0.446,29.3,37.8,0.327,15.7,9.1,0.2448,0.305,0.3589,0.248,0.4679,0.5519,0.3863,0.2469,0.3429,0.642,0.548808,CMN,BRACKET_BASE,false,true,0.56184288,0.37999615,0.35327359999999997,,0.3452,false
EVT-MED-0036,Radical Assembly Schism in Mali Empire,1196,medieval,revolution,West Africa,Mali Empire,CHR-MED-0036,527.8,0.587,0.474,0.2855,0.507,6.3,0.285,29.3,40.2,0.3414,42.7,6.5,0.3042,0.3138,0.21,0,0.1042,0.2679,0.1792,-0.0459,0.6858,0.6895,0.379016,CMN,BRACKET_BASE,false,true,1,0.55275,0.77025,,0.391,true
EVT-MED-0037,Printing & Communications Diffusion in Tang Dynasty,901,medieval,technological,East Asia,Tang Dynasty,CHR-MED-0037,1342.7,0.714,0.372,0.6707,0.587,5.8,0.3225,25.9,42.4,0.3179,14.4,12.4,0.2551,0.3401,0.385,0.5024,0.6092,0.5063,0.4686,0.1662,0.4533,0.6364,0.647463,RMD,BRACKET_MEDIUM,false,true,0.47479428,0.37603296,0.47845906000000005,,0.2817,false
EVT-MED-0038,Peasant Rebellion against Mongol Empire / Ilkhanate,1223,medieval,revolution,Eurasian Steppe,Mongol Empire / Ilkhanate,CHR-MED-0038,1193.5,0.577,0.37,0.6405,0.828,7.9,0.4535,30,37.5,0.3327,31.5,11.8,0.3087,0.4775,0.351,0.1026,0.2122,0.2836,0.2854,-0.1939,0.4941,0.6442,0.47509,CMN,BRACKET_BASE,false,true,0.5940604800000001,0.4003622,0.5402444,,0.3872,false
EVT-MED-0039,Systemic Governance Breakdown in Kingdom of France,789,medieval,collapse,Western Europe,Kingdom of France,CHR-MED-0039,1089.7,0.52,0.575,0.5461,0.342,17,0.256,32.1,41.8,0.3811,44.6,8.3,0.3164,0.4645,0.3962,0.112,0.167,0.0318,0.2343,-0.4327,0.74,0.8712,0.435783,CMN,BRACKET_BASE,false,true,0.7920915399999999,0.50084454,0.92019928,,0.3697,false
EVT-MED-0040,Navigational Instrument Reform in Byzantine Empire,1081,medieval,technological,Eastern Mediterranean,Byzantine Empire,CHR-MED-0040,1338.9,0.745,0.599,0.5915,0.719,9.4,0.4065,28.3,40.4,0.3318,56.4,8.3,0.3334,0.3242,0.3676,0.4564,0.56,0.5711,0.4559,0.2469,0.4476,0.6758,0.758961,RMD,BRACKET_HIGH,true,false,0.39149193,0.37822953,0.43972934,,0.2959,false
EVT-MED-0041,Caravan Route Pestilence in Umayyad Caliphate (Al-Andalus),549,medieval,pandemic,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0041,988.6,0.724,0.716,0.3938,0.813,12.3,0.468,35.6,44.1,0.4326,45.6,10,0.3265,0.5006,0.4501,0.0634,0.284,0.4538,0.3504,-0.0468,0.6319,0.6191,0.530288,CMN,BRACKET_BASE,false,true,0.68271819,0.5813514,0.766803,,0.406,false
EVT-MED-0042,Imperial Annexation War in Kingdom of France,973,medieval,war,Western Europe,Kingdom of France,CHR-MED-0042,646.5,0.631,0.623,0.2848,0.263,6.2,0.1625,26.1,39.3,0.3015,23.8,9,0.2744,0.2242,0.1465,0,0.1062,0,0.0954,-0.2292,0.6044,0.7925,0.507184,CMN,BRACKET_BASE,false,true,0.9848773200000001,0.523,0.7985,,0.3365,true
EVT-MED-0043,Agrarian Restructuring of Kamakura / Muromachi Japan,1306,medieval,transformation,East Asia,Kamakura / Muromachi Japan,CHR-MED-0043,1196.2,0.557,0.39,0.6418,0.587,15.1,0.369,33.1,41.6,0.3907,54,11,0.3437,0.3421,0.404,0.2581,0.4468,0.6262,0.4154,0.2841,0.2001,0.6232,0.748603,RMD,BRACKET_HIGH,true,false,0.42468204000000004,0.4838208,0.50166962,,0.3653,false
EVT-MED-0044,Silver Flotilla Currency Shock in Classic Maya & Postclassic,1474,medieval,economic,Mesoamerica,Classic Maya & Postclassic,CHR-MED-0044,1130.2,0.717,0.425,0.5515,0.433,9.7,0.265,27.8,35.2,0.2952,17.3,8.9,0.2508,0.3811,0.2863,0.1399,0.2277,0.3389,0.2748,-0.0422,0.2775,0.5554,0.672104,RMD,BRACKET_MEDIUM,false,true,0.47553629000000003,0.38454619,0.44919084000000004,,0.3646,false
EVT-MED-0045,Guild Monopoly Reform in Umayyad Caliphate (Al-Andalus),1226,medieval,economic,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0045,643.5,0.434,0.109,0.4966,0.78,9.7,0.4385,26.7,40.2,0.3134,18.2,9.2,0.256,0.4369,0.4033,0.2326,0.2914,0.5868,0.3902,0.1499,0.3329,0.6069,0.537865,CMN,BRACKET_BASE,false,true,0.54570425,0.4851216,0.56709222,,0.3853,false
EVT-MED-0046,Judicial Standard Reform in Tang Dynasty,683,medieval,transformation,East Asia,Tang Dynasty,CHR-MED-0046,762.9,0.496,0.365,0.4588,0.506,6.8,0.287,30.1,38.2,0.338,51.9,8.4,0.3279,0.2836,0.3299,0.2301,0.3822,0.4721,0.3396,0.1885,0.1617,0.6096,0.853127,RMD,BRACKET_HIGH,true,false,0.52598175,0.45645692000000004,0.4839093,,0.3272,false
EVT-MED-0047,Harbor Incursion Sickness in Classic Maya & Postclassic,568,medieval,pandemic,Mesoamerica,Classic Maya & Postclassic,CHR-MED-0047,1041.9,0.537,0.591,0.5131,0.475,7.8,0.2765,26.9,41.9,0.3257,50.9,13.4,0.3515,0.4666,0.4373,0.0597,0.2888,0.1537,0.2812,-0.3129,0.7567,0.8208,0.526859,CMN,BRACKET_BASE,false,true,0.63731705,0.39404064,0.58405914,,0.3901,false
EVT-MED-0048,Caravan Route Pestilence in Umayyad Caliphate (Al-Andalus),1308,medieval,pandemic,Iberia / North Africa,Umayyad Caliphate (Al-Andalus),CHR-MED-0048,663.8,0.427,0.606,0.3594,0.275,5.8,0.1665,33.5,37.3,0.3692,60.6,10.5,0.3496,0.3997,0.3229,0,0.1783,0.1411,0.2084,-0.2586,0.6707,0.8031,0.478021,CMN,BRACKET_BASE,false,true,0.6128925,0.38321511999999996,0.55043554,,0.3881,false
EVT-MED-0049,Agrarian Restructuring of Classic Maya & Postclassic,624,medieval,transformation,Mesoamerica,Classic Maya & Postclassic,CHR-MED-0049,1332.1,0.537,0.133,0.7904,0.411,7.3,0.242,27.3,35.2,0.2898,29.6,11.1,0.3007,0.3202,0.3805,0.2926,0.4248,0.6423,0.4121,0.3221,0.1575,0.645,0.567014,CMN,BRACKET_BASE,false,true,0.6025658,0.54578326,0.4830966,,0.3494,false
EVT-MED-0050,Provincial Autonomy Insurgency against Kievan Rus,829,medieval,revolution,Eastern Europe,Kievan Rus,CHR-MED-0050,1035.2,0.467,0.184,0.653,0.586,5.8,0.322,28,35.2,0.2974,24.6,13.5,0.2993,0.3925,0.289,0,0.1192,0.5579,0.2717,0.1654,0.4949,0.6522,0.556467,CMN,BRACKET_BASE,false,true,0.6879256699999999,0.58844744,0.66715336,,0.3959,false
EVT-MED-0051,Civic Restoration Revolt in Tang Dynasty,521,medieval,revolution,East Asia,Tang Dynasty,CHR-MED-0051,1087.4,0.638,0.38,0.568,0.677,8.7,0.382,35.4,34.7,0.374,11.9,13.6,0.2473,0.468,0.2959,0,0.2136,0.5945,0.3144,0.1265,0.3588,0.5894,0.717075,RMD,BRACKET_HIGH,false,false,0.43736749999999996,0.5467604,0.6704114999999999,,0.3969,false
EVT-MED-0052,Bureaucratic Consolidation of Tang Dynasty,1361,medieval,transformation,East Asia,Tang Dynasty,CHR-MED-0052,1070.8,0.672,0.427,0.5357,0.632,9,0.361,33.8,41.6,0.3982,47.5,4.8,0.3034,0.3026,0.3727,0.3002,0.4536,0.5094,0.3877,0.2068,0.3376,0.6318,0.78502,RMD,BRACKET_HIGH,true,false,0.4771539899999999,0.37301122999999997,0.35527275,,0.3193,false
EVT-MED-0053,Systemic Governance Breakdown in Mali Empire,1173,medieval,collapse,West Africa,Mali Empire,CHR-MED-0053,574.5,0.518,0.102,0.4403,0.681,13.8,0.4095,28.3,44.8,0.3582,28.3,6.2,0.273,0.4469,0.3488,0.0576,0.0885,0.1126,0.2109,-0.3343,0.7518,0.8173,0.483776,CMN,BRACKET_BASE,false,true,0.9055000000000001,0.568375,0.94,,0.3647,true
EVT-MED-0054,Fiscal Modernization in Mongol Empire / Ilkhanate,1226,medieval,transformation,Eurasian Steppe,Mongol Empire / Ilkhanate,CHR-MED-0054,767.4,0.58,0.514,0.391,0.252,15,0.201,32.9,40.2,0.3801,52.3,6.5,0.3189,0.2204,0.2567,0.1215,0.2753,0.4636,0.2675,0.2432,0.3084,0.6926,0.501487,CMN,BRACKET_BASE,false,true,0.5646355,0.37216595,0.3472434,,0.3621,false
EVT-MED-0055,Temple Bureaucracy Reorganization of Kingdom of France,642,medieval,religious,Western Europe,Kingdom of France,CHR-MED-0055,861.5,0.706,0.362,0.4442,0.589,7.9,0.334,26.4,41.2,0.3161,14.6,11.6,0.2521,0.3562,0.3562,0.2126,0.3564,0.3329,0.3229,-0.0233,0.25,0.5409,0.42419,CMN,BRACKET_BASE,false,true,0.71908488,0.543125,0.7077500000000001,,0.3214,true
EVT-MED-0056,Frontier Fragmentation of Mali Empire,1332,medieval,collapse,West Africa,Mali Empire,CHR-MED-0056,1040.5,0.433,0.659,0.5232,0.486,12,0.303,27.1,41.8,0.3273,45.9,13.9,0.3465,0.4475,0.3735,0.0655,0.1628,0.2567,0.2612,-0.1908,0.8266,0.7667,0.566448,CMN,BRACKET_BASE,false,true,0.83919484,0.54445863,0.8033108800000001,,0.3906,false
EVT-MED-0057,Systemic Governance Breakdown in Kingdom of England,1297,medieval,collapse,British Isles,Kingdom of England,CHR-MED-0057,924.8,0.412,0.79,0.4345,0.33,16.4,0.247,33.7,36.3,0.3653,35.6,7.9,0.2981,0.4036,0.3096,0,0.0697,0.2117,0.1989,-0.1919,0.4583,0.6912,0.538758,CMN,BRACKET_BASE,false,true,0.74034891,0.508557,0.7866873000000001,,0.3979,true
EVT-MED-0058,Fiscal Modernization in Mali Empire,621,medieval,transformation,West Africa,Mali Empire,CHR-MED-0058,795.4,0.697,0.613,0.3397,0.56,17.8,0.369,31.5,35.9,0.3392,17.4,9,0.2518,0.2265,0.2715,0.1472,0.315,0.4048,0.273,0.1783,0.2895,0.6415,0.528877,CMN,BRACKET_BASE,false,true,0.7609602000000001,0.5157238399999999,0.53335376,,0.3411,false
EVT-MED-0059,Hydraulic Engineering Grid in Classic Maya & Postclassic,512,medieval,technological,Mesoamerica,Classic Maya & Postclassic,CHR-MED-0059,646.5,0.724,0.683,0.2389,0.826,12.8,0.477,31.7,37.3,0.3498,12,9.5,0.2274,0.2428,0.2825,0.3942,0.528,0.5525,0.4,0.3097,0.199,0.6871,0.785109,RMD,BRACKET_HIGH,true,false,0.50742916,0.5423782,0.59722944,,0.3152,false
EVT-MED-0060,Radical Assembly Schism in Mali Empire,725,medieval,revolution,West Africa,Mali Empire,CHR-MED-0060,670.2,0.593,0.118,0.4591,0.225,16.8,0.1965,30.2,37,0.3318,53.8,4.9,0.313,0.3553,0.2484,0.0182,0.147,0.2365,0.2011,-0.1188,0.4995,0.6709,0.495773,CMN,BRACKET_BASE,false,true,0.74604321,0.48190194000000003,0.7242219,,0.3866,false
